sent_id,context,eng,acu,afr,ake,alb,amh,amu,ara,arm,baq,bsn,bul,cak,ceb,cha,chi,chq,chr,chu,cjp,cni,cop,crp,cze,dan,deu,dik,dje,dop,epo,est,ewe,fin,fra,gbi,gla,glv,got,grc,gre,guj,heb,hin,hrv,hun,ind,isl,ita,jak,jap,jiv,kab,kbh,kor,lat,lav,lit,mam,mao,mar,mya,nep,nhg,nld,nor,ojb,pck,pes,plt,pol,por,pot,ppk,quc,quw,rom,rum,rus,shi,slk,slv,sna,som,spa,srp,ssw,swe,syr,tel,tgl,tha,tmh,tur,ukr,usp,wal,wol,xho,zul
b.1SA.27.11,And David saved neither man nor woman alive to bring tidings to Gath saying Lest they should tell on us saying So did David and so will be his manner all the while he dwelleth in the country of the Philistines,while,NA,dae,NA,gjatë,ዘመን,NA,ايام,NA,NA,NA,време,NA,panahon,NA,時,NA,NA,NA,NA,NA,NA,tan,dokudž,Tid,solange,NA,waati,NA,tempo,NULL,NA,aikaa,temps,NA,NA,NA,NA,NA,καθ,NA,הימים,जब,dok,idõ,selama,tíma,finché,NA,われわれのことを告げるであろう,NA,NA,NA,동안에,NULL,NA,laiką,NA,i,NULL,NULL,जब,NA,periode,tid,NA,sung,روزهایی,nanamaimbo,Samuela,dias,NA,NA,NA,NA,NA,timpul,время,NA,dni,dokler,nguva,intuu,tiempo,dokle,NA,tid,NA,లమ,panahon,การขณะท,NA,NULL,NA,NA,NA,NA,imihla,NA
b.2SA.3.6,And it came to pass while there was war between the house of Saul and the house of David that Abner made himself strong for the house of Saul,while,NA,onderwyl,NA,NULL,NULL,NA,NULL,NA,NA,NA,докато,NA,samtang,NA,時,NA,NA,NA,NA,NA,NA,t,když,NULL,NULL,NA,goono,NA,kiam,NULL,NA,kauan,Pendant,NA,NA,NA,NA,NA,NULL,NA,בהיות,तब,Dok,NULL,Sementara,Meðan,NULL,NA,NULL,NA,NA,NA,동안에,cum,NA,NULL,NA,mea,NULL,စဉ,NULL,NA,Terwijl,Mens,NA,sung,NULL,mbola,gdy,Enquanto,NA,NA,NA,NA,NA,timpul,NULL,NA,keď,dokler,kwakati,NULL,mientras,dok,NA,länge,NA,డగ,samantalang,NULL,NA,NULL,NA,NA,NA,NA,kwakubon,NA
b.2SA.3.35,And when all the people came to cause David to eat meat while it was yet day David sware saying So do God to me and more also if I taste bread or ought else till the sun be down,while,NA,terwyl,NA,sa,NULL,NA,NULL,NA,NA,NA,докато,NA,samtang,NA,NULL,NA,NA,NA,NA,NA,NA,pandan,NULL,medens,da,NA,za,NA,dum,NULL,NA,NULL,pendant,NA,NA,NA,NA,NA,ενω,NA,בעוד,NULL,dok,mikor,NULL,meðan,mentre,NA,NULL,NA,NA,NA,NULL,cum,NA,NULL,NA,mea,NULL,NULL,NULL,NA,NULL,mens,NA,NULL,NULL,raha,gdy,sendo,NA,NA,NA,NA,NA,cît,продолжался,NA,kým,dokler,achiri,intii,mientras,dok,NA,under,NA,NULL,samantalang,ดเสวยพระกระยาหารเม,NA,NULL,NA,NA,NA,NA,kusesemini,NA
b.2SA.7.19,And this was yet a small thing in thy sight O Lord GOD but thou hast spoken also of thy servant s house for a great while to come And is this the manner of man O Lord GOD,while,NA,NULL,NA,ardhme,NULL,NA,طويل,NA,NA,NA,бъдеще,NA,panahon,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NULL,NA,asioista,temps,NA,NA,NA,NA,NA,μακρον,NA,NULL,तक,budućnost,NULL,NULL,NULL,NULL,NA,NULL,NA,NA,NA,말씀하실,NULL,NA,tolimoje,NA,NULL,असत,NULL,NULL,NA,NULL,NULL,NA,sung,NULL,mbola,daleki,distantes,NA,NA,NA,NA,NA,binevoieşti,вдаль,NA,NULL,NULL,panguva,wakhti,NULL,NULL,NA,NULL,NA,లమ,nang,นไกลท,NA,NULL,NA,NA,NA,NA,NULL,NA
b.2SA.12.18,And it came to pass on the seventh day that the child died And the servants of David feared to tell him that the child was dead for they said Behold while the child was yet alive we spake unto him and he would not hearken unto our voice how will he then vex himself if we tell him that the child is dead,while,NA,toe,NA,kur,ሳለ,NA,لما,NA,NA,NA,докато,NA,samtang,NA,時,NA,NA,NA,NA,NA,NA,lè,když,låne,da,NA,za,NA,dum,NULL,NA,kun,lorsque,NA,NA,NA,NA,NA,ενω,NA,בהיות,जब,Dok,mikor,NULL,meðan,quando,NA,NULL,NA,NA,NA,때에,cum,NA,NULL,NA,i,असत,စဉ,जब,NA,NULL,Mens,NA,NULL,چون,mbola,póki,sendo,NA,NA,NA,NA,NA,NULL,когда,NA,dokiaľ,ko,NULL,intii,cuando,dok,NA,medan,NA,డగ,samantalang,เม,NA,yaşarken,NA,NA,NA,NA,NULL,NA
b.2SA.12.21,Then said his servants unto him What thing is this that thou hast done thou didst fast and weep for the child while it was alive but when the child was dead thou didst rise and eat bread,while,NA,NULL,NA,akoma,ሳለ,NA,كان,NA,NA,NA,докато,NA,samtang,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,když,endnu,Da,NA,za,NA,dum,NULL,NA,NULL,Tandis,NA,NA,NA,NA,NA,ενω,NA,NULL,रह,Dok,bõjtöltél,masih,Meðan,ancora,NA,NULL,NA,NA,NA,NULL,adhuc,NA,NULL,NA,i,असत,စဉ,NULL,NA,nog,Mens,NA,damlai,وقتی,mbola,póki,NULL,NA,NA,NA,NA,NA,NULL,еще,NA,dokiaľ,ko,NULL,intuu,Mientras,Dok,NA,Medan,NA,డగ,samantalang,NULL,NA,yaşarken,NA,NA,NA,NA,NULL,NA
b.2SA.12.22,And he said While the child was yet alive I fasted and wept for I said Who can tell whether GOD will be gracious to me that the child may live,While,NA,Toe,NA,Kur,NULL,NA,NULL,NA,NA,NA,Докато,NA,Samtang,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,Pokudž,længe,Um,NA,NULL,NA,Dum,NULL,NA,Kun,Lorsque,NA,NA,NA,NA,NA,Ενω,NA,בעוד,जब,Dok,Míg,ketika,Meðan,Quando,NA,NULL,NA,NA,NA,NULL,dum,NA,Kūdikiui,NA,I,त,စဉ,NULL,NA,NULL,lenge,NA,NULL,وقتی,Fony,Póki,NULL,NA,NA,NA,NA,NA,trăia,доколе,NA,Dokiaľ,Dokler,NULL,Intii,Mientras,Dok,NA,länge,NA,NULL,Samantalang,เม,NA,NULL,NA,NA,NA,NA,ebesahleli,NA
b.2SA.13.30,And it came to pass while they were in the way that tidings came to David saying Absalom hath slain all the king s sons and there is not one of them left,while,NA,NULL,NA,Ndërsa,ገናም,NA,وفيما,NA,NA,NA,докато,NA,samtang,NA,NULL,NA,NA,NA,NA,NA,NA,lè,ještě,Medens,da,NA,waato,NA,NULL,NULL,NA,ollessaan,Comme,NA,NA,NA,NA,NA,Ενω,NA,NULL,NULL,Dok,még,Sementara,Meðan,Mentre,NA,彼らがまだ着かないうちに,NA,NA,NA,때에,adhuc,NA,NULL,NA,NULL,असत,အခ,NULL,NA,Terwijl,Mens,NA,omlai,NULL,mbola,gdy,ainda,NA,NA,NA,NA,NA,cînd,еще,NA,kým,ko,vachiri,NULL,Estando,dokle,NA,Medan,NA,డగ,samantalang,NULL,NA,NULL,NA,NA,NA,NA,NULL,NA
b.2SA.15.8,For thy servant vowed a vow while I abode at Geshur in Syria saying If the LORD shall bring me again indeed to Jerusalem then I will serve the LORD,while,NA,toe,NA,NULL,ሳለሁ,NA,عند,NA,NA,NA,когато,NA,samtang,NA,NULL,NA,NA,NA,NA,NA,NA,Antan,když,medens,da,NA,za,NA,kiam,NULL,NA,NULL,pendant,NA,NA,NA,NA,NA,οτε,NA,NULL,जब,NULL,mikor,waktu,er,NULL,NA,しもべがスリヤのゲシュルにいた時,NA,NA,NA,NULL,cum,NA,Sirijoje,NA,NULL,असत,အခ,NULL,NA,NA,dengang,NA,omlai,وقتی,mbola,kiedym,NULL,NA,NA,NA,NA,NA,cînd,живя,NA,keď,ko,NULL,intii,cuando,kad,NA,när,NA,NULL,samantalang,เม,NA,yaşarken,NA,NA,NA,NA,NULL,NA
b.2SA.15.12,And Absalom sent for Ahithophel the Gilonite David s counseller from his city even from Giloh while he offered sacrifices And the conspiracy was strong for the people increased continually with Absalom,while,NA,terwyl,NA,ndërsa,NULL,NA,اذ,NA,NA,NA,докато,NA,samtang,NA,時,NA,NA,NA,NA,NA,NA,t,když,da,Da,NA,za,NA,kiam,NULL,NA,kun,Pendant,NA,NA,NA,NA,NA,ενω,NA,NULL,तब,NULL,míg,sementara,NULL,mentre,NA,NULL,NA,NA,NA,때에,cum,NA,NULL,NA,i,असत,NULL,जब,NA,Terwijl,NULL,NA,NULL,وقتی,raha,gdy,enquanto,NA,NA,NA,NA,NA,cînd,NULL,NA,kým,ko,panguva,intuu,mientras,kad,NA,Medan,NA,NULL,samantalang,NULL,NA,NULL,NA,NA,NA,NA,NULL,NA
b.2SA.17.2,And I will come upon him while he is weary and weak handed and will make him afraid and all the people that are with him shall flee and I will smite the king only,while,NA,terwyl,NA,sa,ሳለ,NA,متعب,NA,NA,NA,като,NA,samtang,NA,趁,NA,NA,NA,NA,NA,NA,antan,dokudž,medens,weil,NA,za,NA,kiam,NA,NA,kun,pendant,NA,NA,NA,NA,NA,ενω,NA,NULL,जब,NULL,míg,kuserang,meðan,mentre,NA,NULL,NA,NA,NA,때에,quippe,NA,kol,NA,i,असत,စဉ,जब,NA,wanneer,mens,NA,NULL,حالتی,mbola,pokąd,enquanto,NA,NA,NA,NA,NA,cînd,когда,NA,kým,dokler,NULL,intuu,cuando,dok,NA,medan,NA,NULL,samantalang,NULL,NA,güçsüzken,NA,NA,NA,NA,NULL,NA
b.2SA.18.14,Then said Joab I may not tarry thus with thee And he took three darts in his hand and thrust them through the heart of Absalom while he was yet alive in the midst of the oak,while,NA,terwyl,NA,NULL,ሳለ,NA,وهو,NA,NA,NA,като,NA,samtang,NA,趁,NA,NA,NA,NA,NA,NA,NULL,an,NULL,da,NA,za,NA,kiam,NULL,NA,kun,NULL,NA,NA,NA,NA,NA,ενω,NA,עודנו,रह,koji,NULL,ketika,NULL,che,NA,手に三筋の投げやりを取り,NA,NA,NA,찌르니,cumque,NA,NULL,NA,i,NULL,NULL,रह,NA,NULL,mens,NA,hinglai,NULL,raha,gdy,estando,NA,NA,NA,NA,NA,NULL,который,NA,NULL,ko,achiri,wadnaha,aún,NULL,NA,medan,NA,NULL,samantalang,บซาโลมขณะท,NA,NULL,NA,NA,NA,NA,NULL,NA
b.2SA.19.32,Now Barzillai was a very aged man even fourscore years old and he had provided the king of sustenance while he lay at Mahanaim for he was a very great man,while,NA,NULL,NA,kur,ሳለ,NA,NULL,NA,NA,NA,когато,NA,samtang,NA,時,NA,NA,NA,NA,NA,NA,lè,když,medens,als,NA,za,NA,kiam,NA,NA,NULL,pendant,NA,NA,NA,NA,NA,NULL,NA,NULL,जब,dok,míg,selama,meðan,NULL,NA,NULL,NA,NA,NA,NULL,NULL,NA,NULL,NA,NULL,असत,NULL,NULL,NA,NA,NULL,NA,sung,NULL,NULL,NULL,enquanto,NA,NA,NA,NA,NA,timpul,NULL,NA,kým,dokler,NULL,intuu,cuando,dok,NA,medan,NA,డగ,samantalang,NULL,NA,Mahanayimde,NA,NA,NA,NA,NULL,NA
b.2SA.24.13,So Gad came to David and told him and said unto him Shall seven years of famine come unto thee in thy land or wilt thou flee three months before thine enemies while they pursue thee or that there be three days pestilence in thy land now advise and see what answer I shall return to him that sent me,while,NA,lank,NA,pak,NULL,NA,NULL,NA,NA,NA,като,NA,samtang,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,müssest,NA,NULL,NA,dum,NA,NA,ajavat,NULL,NA,NA,NA,NA,NA,φευγης,NA,NULL,NULL,koji,bujdossál,selama,NULL,NULL,NA,NULL,NA,NA,NA,NULL,NULL,NA,NULL,NA,me,NULL,စဉ,NULL,NA,NULL,mens,NA,sung,وایشان,NULL,NULL,enquanto,NA,NA,NA,NA,NA,bîntuie,бегал,NA,NULL,NULL,NULL,cararaysaa,NULL,NULL,NA,medan,NA,NULL,samantalang,NULL,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1KI.1.14,Behold while thou yet talkest there with the king I also will come in after thee and confirm thy words,while,NA,terwyl,NA,ndërsa,NULL,NA,وفيما,NA,NA,NA,докато,NA,samtang,NA,候,NA,NA,NA,NA,NA,NA,NULL,když,medens,wenn,NA,za,NA,Dum,NULL,NA,NULL,pendant,NA,NA,NA,NA,NA,ενω,NA,עודך,जब,dok,NULL,sementara,meðan,mentre,NA,NULL,NA,NA,NA,때에,NULL,NA,NULL,NA,ana,असत,စဉ,NULL,NA,terwijl,mens,NA,laitakin,وقتی,raha,gdy,estando,NA,NA,NA,NA,NA,NULL,когда,NA,kým,ko,NULL,intaad,Mientras,dok,NA,medan,NA,డగ,samantalang,ขณะท,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1KI.1.22,And lo while she yet talked with the king Nathan the prophet also came in,while,NA,terwyl,NA,Ndërsa,NULL,NA,وبينما,NA,NA,NA,докато,NA,samtang,NA,候,NA,NA,NA,NA,NA,NA,t,když,Medens,NULL,NA,za,NA,Dum,NULL,NA,NULL,Tandis,NA,NA,NA,NA,NA,ενω,NA,NULL,NULL,Dok,mikor,NULL,meðan,Mentre,NA,NULL,NA,NA,NA,때에,NULL,NA,Dar,NA,i,असत,စဉ,रह,NA,Terwijl,Mens,NA,lai,چون,raha,gdy,Enquanto,NA,NA,NA,NA,NA,cînd,NULL,NA,kým,ko,NULL,intii,mientras,dok,NA,Medan,NA,NULL,samantalang,ขณะเม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1KI.1.42,And while he yet spake behold Jonathan the son of Abiathar the priest came and Adonijah said unto him Come in for thou art a valiant man and bringest good tidings,while,NA,NULL,NA,Ndërsa,NULL,NA,وفيما,NA,NA,NA,Докато,NA,NULL,NA,時,NA,NA,NA,NA,NA,NA,t,když,medens,NULL,NA,NULL,NA,NULL,NULL,NA,NULL,NULL,NA,NA,NA,NA,NA,Ενω,NA,עודנו,NULL,Dok,mikor,NULL,er,NULL,NA,NULL,NA,NA,NA,NULL,NULL,NA,NULL,NA,NULL,NULL,NULL,जब,NA,Terwijl,Mens,NA,NULL,NULL,raha,gdy,NULL,NA,NA,NA,NA,NA,cînd,NULL,NA,kým,NULL,NULL,intuu,Mientras,dokle,NA,Medan,NA,NULL,Samantalang,ขณะท,NA,NULL,NA,NA,NA,NA,esathetha,NA
b.1KI.3.20,And she arose at midnight and took my son from beside me while thine handmaid slept and laid it in her bosom and laid her dead child in my bosom,while,NA,terwyl,NA,ndërsa,ሳለሁ,NA,NULL,NA,NA,NA,когато,NA,samtang,NA,趁,NA,NA,NA,NA,NA,NA,antan,když,medens,da,NA,waato,NA,kiam,NULL,NA,vierestäni,tandis,NA,NA,NA,NA,NA,ενω,NA,מאצלי,जब,dok,míg,sementara,meðan,NULL,NA,NULL,NA,NA,NA,잠든,NULL,NA,kai,NA,i,असत,စဉ,NULL,NA,terwijl,mens,NA,kalin,وقتی,NULL,gdy,enquanto,NA,NA,NA,NA,NA,cînd,когда,NA,keď,ko,NULL,intii,estando,kad,NA,under,NA,డగ,samantalang,ขณะท,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1KI.6.7,And the house when it was in building was built of stone made ready before it was brought thither so that there was neither hammer nor axe nor any tool of iron heard in the house while it was in building,while,NA,toe,NA,NULL,NULL,NA,NULL,NA,NA,NA,кат,NA,samtang,NA,時,NA,NA,NA,NA,NA,NA,pandan,když,medens,NULL,NA,waato,NA,dum,NA,NA,NULL,pendant,NA,NA,NA,NA,NA,ενω,NA,NULL,NULL,koji,NULL,Selama,meðan,NULL,NA,NULL,NA,NA,NA,져,cum,NA,įrankių,NA,i,NULL,NULL,NULL,NA,NULL,da,NA,sung,NULL,fiasana,gdy,enquanto,NA,NA,NA,NA,NA,timpul,NULL,NA,keď,ko,NULL,intii,mientras,kad,NA,när,NA,NULL,samantalang,ขณะเม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1KI.12.6,And king Rehoboam consulted with the old men that stood before Solomon his father while he yet lived and said How do ye advise that I may answer this people,while,NA,gedurende,NA,kur,ሳለ,NA,وهو,NA,NA,NA,когато,NA,buhi,NA,NULL,NA,NA,NA,NA,NA,NA,lè,NULL,NULL,da,NA,za,NA,dum,NA,NA,kun,pendant,NA,NA,NA,NA,NA,NULL,NA,בהיתו,NULL,dok,NULL,NULL,meðan,NULL,NA,NULL,NA,NA,NA,생전에,dum,NA,kai,NA,i,NULL,စဉ,NULL,NA,NULL,mens,NA,laia,NULL,NULL,NULL,quando,NA,NA,NA,NA,NA,timpul,NULL,NA,kým,ko,vachiri,intuu,cuando,dok,NA,medan,NA,NULL,samantalang,ขณะเม,NA,danışmanlık,NA,NA,NA,NA,NULL,NA
b.1KI.17.7,And it came to pass after a while that the brook dried up because there had been no rain in the land,while,NA,tyd,NA,kohe,NULL,NA,الزمان,NA,NA,NA,време,NA,madugay,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,NULL,Tid,NULL,NA,gay,NA,tempo,NULL,NA,NULL,temps,NA,NA,NA,NA,NA,NULL,NA,וייבש,NULL,presuši,NULL,NULL,tíma,NULL,NA,NULL,NA,NA,NA,얼마,NULL,NA,NULL,NA,NULL,NULL,NULL,NULL,NA,droogde,tid,NA,NULL,NULL,NULL,NULL,dias,NA,NA,NA,NA,NA,vreme,времени,NA,nejakom,časa,NULL,yar,días,NULL,NA,tid,NA,తక,sanggayon,NULL,NA,süre,NA,NA,NA,NA,watsha,NA
b.1KI.18.45,And it came to pass in the mean while that the heaven was black with clouds and wind and there was a great rain And Ahab rode and went to Jezreel,while,NA,NULL,NA,shkurtër,NULL,NA,NULL,NA,NA,NA,NULL,NA,madugay,NA,時,NA,NA,NA,NA,NA,NA,tan,když,NULL,NULL,NA,kayna,NA,NULL,NULL,NA,NULL,NULL,NA,NA,NA,NA,NA,NULL,NA,NULL,NULL,NULL,NULL,NULL,stund,NULL,NA,雲と風が起り,NA,NA,NA,NULL,verterent,NA,apsiniaukė,NA,mea,NULL,NULL,NULL,NA,NULL,sortnet,NA,sawtlou,زمانی,vetivety,NULL,tempo,NA,NA,NA,NA,NA,NULL,Между,NA,chvíli,malo,NULL,intuu,mientras,NULL,NA,förmörkades,NA,NULL,sangdali,วยเมฆและลม,NA,NULL,NA,NA,NA,NA,lasuka,NA
b.2KI.6.33,And while he yet talked with them behold the messenger came down unto him and he said Behold this evil is of the LORD what should I wait for the LORD any longer,while,NA,NULL,NA,Ndërsa,NULL,NA,وبينما,NA,NA,NA,докато,NA,NULL,NA,時,NA,NA,NA,NA,NA,NA,lè,když,medens,NULL,NA,NULL,NA,Dum,NULL,NA,NULL,NULL,NA,NA,NA,NA,NA,ενω,NA,עודנו,रह,Dok,mikor,NULL,Meðan,Stava,NA,NULL,NA,NA,NA,때에,NULL,NA,NULL,NA,NULL,NULL,စဉ,जब,NA,terwijl,Mens,NA,laiin,چون,raha,gdy,Eliseu,NA,NA,NA,NA,NA,cînd,NULL,NA,kým,NULL,NULL,intuu,Mientras,dok,NA,Medan,NA,NULL,samantalang,ขณะท,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1CH.12.1,Now these are they that came to David to Ziklag while he yet kept himself close because of Saul the son of Kish and they were among the mighty men helpers of the war,while,NA,toe,NA,kur,NULL,NA,وهو,NA,NA,NA,докато,NA,samtang,NA,時,NA,NA,NA,NA,NA,NA,NULL,když,medens,da,NA,waato,NA,kiam,NULL,NA,kun,lorsqu,NA,NA,NA,NA,NA,ενω,NA,NULL,NULL,dok,mikor,NULL,er,quando,NA,NULL,NA,NA,NA,때에,cum,NA,kai,NA,i,असत,စဉ,जब,NA,NULL,mens,NA,NULL,NULL,mbola,gdy,estando,NA,NA,NA,NA,NA,cînd,когда,NA,kým,ko,NULL,intuu,cuando,dok,NA,medan,NA,డగ,samantalang,ขณะเม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1CH.17.17,And yet this was a small thing in thine eyes O God for thou hast also spoken of thy servant s house for a great while to come and hast regarded me according to the estate of a man of high degree O LORD God,while,NA,NULL,NA,ardhme,NULL,NA,طويل,NA,NA,NA,бъдеще,NA,panahon,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NULL,NA,asioista,temps,NA,NA,NA,NA,NA,μακρον,NA,NULL,तक,budućnost,NULL,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,NULL,NA,tolimoje,NA,NULL,NULL,NULL,NULL,NA,NULL,NULL,NA,laia,NULL,mbola,daleki,distantes,NA,NA,NA,NA,NA,binevoieşti,вдаль,NA,NULL,NULL,panguva,wakhti,NULL,NULL,NA,NULL,NA,లమ,NULL,นไกลท,NA,adammışım,NA,NA,NA,NA,NULL,NA
b.1CH.21.12,Either three years famine or three months to be destroyed before thy foes while that the sword of thine enemies overtaketh thee or else three days the sword of the LORD even the pestilence in the land and the angel of the LORD destroying throughout all the coasts of Israel Now therefore advise thyself what word I shall bring again to him that sent me,while,NA,NULL,NA,gjatë,NULL,NA,NULL,NA,NA,NA,като,NA,samtang,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,když,NULL,NULL,NA,NULL,NA,dum,NA,NA,vainotessa,pendant,NA,NA,NA,NA,NA,NULL,NA,NULL,रह,NULL,NULL,selama,NULL,NULL,NA,NULL,NA,NA,NA,NULL,posse,NA,kai,NA,i,NA,NULL,जब,NA,NULL,undfly,NA,NULL,NULL,raha,ginął,enquanto,NA,NA,NA,NA,NA,timpul,неприятелями,NA,kým,ko,NULL,marayso,y,NULL,NA,NULL,NA,NULL,samantalang,NULL,NA,NULL,NA,NA,NA,NA,ugxothwa,NA
b.2CH.10.6,And king Rehoboam took counsel with the old men that had stood before Solomon his father while he yet lived saying What counsel give ye me to return answer to this people,while,NA,gedurende,NA,kur,ሳለ,NA,وهو,NA,NA,NA,когато,NA,samtang,NA,NULL,NA,NA,NA,NA,NA,NA,lè,NULL,NULL,da,NA,za,NA,dum,NULL,NA,kun,pendant,NA,NA,NA,NA,NA,NULL,NA,בהיתו,NULL,dok,NULL,NULL,meðan,NULL,NA,NULL,NA,NA,NA,생전에,dum,NA,kai,NA,i,NULL,စဉ,NULL,NA,NULL,mens,NA,damlai,NULL,NULL,NULL,quando,NA,NA,NA,NA,NA,timpul,NULL,NA,kým,ko,vachiri,intuu,cuando,dok,NA,medan,NA,డగ,samantalang,ขณะเม,NA,danışmanlık,NA,NA,NA,NA,NULL,NA
b.2CH.14.7,Therefore he said unto Judah Let us build these cities and make about them walls and towers gates and bars while the land is yet before us because we have sought the LORD our God we have sought him and he hath given us rest on every side So they built and prospered,while,NA,terwyl,NA,rrethojmë,እናድርግባቸው,NA,دامت,NA,NA,NA,докато,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,dokudž,medens,weil,NA,NULL,NA,NULL,NULL,NA,NULL,NULL,NA,NA,NA,NA,NA,ενω,NA,עודנו,NULL,još,míg,palangnya,NULL,NULL,NA,門と貫の木を設けよう,NA,NA,NA,NULL,donec,NA,NULL,NA,i,NULL,အခ,NULL,NA,NULL,fritt,NA,NULL,بسازیم,NULL,czeka,NULL,NA,NA,NA,NA,NA,NULL,NULL,NA,kým,NULL,NULL,NULL,mientras,dok,NA,medan,NA,NULL,NULL,NULL,NA,güçlendirelim,NA,NA,NA,NA,NULL,NA
b.2CH.15.2,And he went out to meet Asa and said unto him Hear ye me Asa and all Judah and Benjamin The LORD is with you while ye be with him and if ye seek him he will be found of you but if ye forsake him he will forsake you,while,NA,as,NA,kur,ይገኝላችኋል,NA,ما,NA,NA,NA,докато,NA,samtang,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,dokudž,når,weil,NA,NULL,NA,kiam,NULL,NA,kun,quand,NA,NA,NA,NA,NA,οταν,NA,NULL,तब,NULL,NULL,NULL,ef,NULL,NA,NULL,NA,NA,NA,함께하실지라,NULL,NA,kai,NA,mea,NULL,စဉ,जब,NA,zolang,når,NA,sung,بودهر,raha,NULL,enquanto,NA,NA,NA,NA,NA,cînd,когда,NA,kým,dokler,NULL,intaad,cuando,jer,NA,när,NA,NULL,samantalang,NULL,NA,RABle,NA,NA,NA,NA,ninaye,NA
b.2CH.26.19,Then Uzziah was wroth and had a censer in his hand to burn incense and while he was wroth with the priests the leprosy even rose up in his forehead before the priests in the house of the LORD from beside the incense altar,while,NA,terwyl,NA,ndërsa,ሳለ,NA,NULL,NA,NA,NA,като,NA,samtang,NA,時,NA,NA,NA,NA,NA,NA,NULL,když,medens,da,NA,NULL,NA,kiam,NULL,NA,kun,comme,NA,NA,NA,NA,NA,ενω,NA,NULL,NULL,NULL,mikor,pembakar,NULL,Mentre,NA,NULL,NA,NA,NA,때에,NULL,NA,NULL,NA,i,असत,NULL,जब,NA,NULL,da,NA,lai,چون,raha,NA,Indignando,NA,NA,NA,NA,NA,NULL,когда,NA,tom,ko,NULL,NULL,NULL,kad,NA,NULL,NA,NULL,habang,จะทรงเผาเคร,NA,NULL,NA,NA,NA,NA,Uthe,NA
b.2CH.34.3,For in the eighth year of his reign while he was yet young he began to seek after the God of David his father and in the twelfth year he began to purge Judah and Jerusalem from the high places and the groves and the carved images and the molten images,while,NA,terwyl,NA,kur,ሳለ,NA,اذ,NA,NA,NA,като,NA,samtang,NA,NULL,NA,NA,NA,NA,NA,NA,lè,když,NULL,da,NA,cindi,NA,estante,NULL,NA,NULL,comme,NA,NA,NA,NA,NA,NULL,NA,NULL,NULL,dok,mikor,NULL,er,NULL,NA,NULL,NA,NA,NA,NULL,cum,NA,NULL,NA,mea,NULL,စဉ,जब,NA,NULL,da,NA,laia,NULL,raha,NULL,sendo,NA,NA,NA,NA,NA,cînd,NULL,NA,keď,ko,achiri,intuu,siendo,dok,NA,medan,NA,డగ,samantalang,เม,NA,NULL,NA,NA,NA,NA,esemncinane,NA
b.NEH.7.3,And I said unto them Let not the gates of Jerusalem be opened until the sun be hot and while they stand by let them shut the doors and bar them and appoint watches of the inhabitants of Jerusalem every one in his watch and every one to be over against his house,while,NA,terwyl,NA,ndërsa,NULL,NA,NULL,NA,NA,NA,когато,NA,samtang,NA,時,NA,NA,NA,NA,NA,NA,NULL,když,medens,wenn,NA,waato,NA,longe,NULL,NA,vielä,NULL,NA,NA,NA,NA,NA,παροντων,NA,NULL,जब,dok,míg,palangnya,áður,mentre,NA,NULL,NA,NA,NA,때에,adhuc,NA,NULL,NA,i,NULL,စဉ,NULL,NA,nog,mens,NA,lai,مادامی,raha,gdy,enquanto,NA,NA,NA,NA,NA,NULL,доколе,NA,kým,dokler,vachimirepo,intay,mientras,kad,NA,medan,NA,డగ,samantalang,อเขาย,NA,NULL,NA,NA,NA,NA,NULL,NA
b.EST.2.21,In those days while Mordecai sat in the king s gate two of the king s chamberlains Bigthan and Teresh of those which kept the door were wroth and sought to lay hand on the king Ahasuerus,while,NA,terwyl,NA,ndërsa,ሳለ,NA,بينما,NA,NA,NA,когато,NA,pa,NA,時,NA,NA,NA,NA,NA,NA,Antan,když,Tid,da,NA,waati,NA,kiam,NA,NA,NULL,comme,NA,NA,choud,NA,NA,ενω,NA,NULL,जब,NULL,mikor,ketika,er,quando,NA,NULL,NA,NA,NA,때에,quo,NA,NULL,NA,mea,असत,စဉ,जब,NA,NULL,da,NA,Huailaia,NULL,raha,gdy,estando,NA,NA,NA,NA,NA,cînd,NULL,NA,keď,ko,NULL,NULL,estando,kad,NA,under,NA,NULL,samantalang,NULL,NA,NULL,NA,NA,NA,NA,kwathi,NA
