sent_id,context,eng,acu,afr,ake,alb,amh,amu,ara,arm,baq,bsn,bul,cak,ceb,cha,chi,chq,chr,chu,cjp,cni,cop,crp,cze,dan,deu,dik,dje,dop,epo,est,ewe,fin,fra,gbi,gla,glv,got,grc,gre,guj,heb,hin,hrv,hun,ind,isl,ita,jak,jap,jiv,kab,kbh,kor,lat,lav,lit,mam,mao,mar,mya,nep,nhg,nld,nor,ojb,pck,pes,plt,pol,por,pot,ppk,quc,quw,rom,rum,rus,shi,slk,slv,sna,som,spa,srp,ssw,swe,syr,tel,tgl,tha,tmh,tur,ukr,usp,wal,wol,xho,zul
b.DEU.22.26,But unto the damsel thou shalt do nothing there is in the damsel no sin worthy of death for as when a man riseth against his neighbour and slayeth him even so is this matter,when,NA,wanneer,NA,kur,NULL,NA,NULL,NA,NA,NA,кога,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,NA,si,NULL,når,NULL,NA,waati,NA,se,NULL,NA,jos,où,NA,NA,NA,NA,NA,οταν,NA,NULL,NULL,NULL,mikor,NULL,þegar,quando,NA,NULL,NA,NA,NA,NULL,latro,NA,NULL,NA,NULL,ज,NULL,ग,NA,NA,når,NA,NULL,که,NULL,NULL,caso,NA,NA,NA,NA,NA,şi,если,NA,keby,če,NULL,markii,al,kad,NA,när,NA,NULL,kung,NULL,NA,NULL,NA,NA,NA,NA,NULL,NA
b.DEU.23.4,Because they met you not with bread and with water in the way when ye came forth out of Egypt and because they hired against thee Balaam the son of Beor of Pethor of Mesopotamia to curse thee,when,NA,NULL,NA,kur,NA,NA,عند,NA,NA,NA,когато,NA,paggikan,NA,時,NA,NA,NA,NA,NA,NA,NULL,když,da,da,NA,waato,NA,kiam,NA,NA,kun,lors,NA,NA,NA,NA,NA,οτε,NA,NULL,जब,kad,mikor,ketika,er,NULL,NA,NULL,NA,NA,NA,때에,quando,NA,kai,NA,to,NULL,အခ,ल,NA,toen,da,NA,lai,که,na,NULL,quando,NA,NA,NA,NA,NA,NULL,когда,NA,keď,ko,nguva,markaad,cuando,kad,NA,när,NA,నప,nang,งหลายตามทางด,NA,Naharayimdeki,NA,NA,NA,NA,NULL,NA
b.DEU.23.9,When the host goeth forth against thine enemies then keep thee from every wicked thing,When,NA,Wanneer,NA,Kur,NULL,NA,اذا,NA,NA,NA,Когато,NA,Sa,NA,NULL,NA,NA,NA,NA,NA,NA,Lè,Když,Når,Wenn,NA,NULL,NA,Kiam,NULL,NA,Kun,Lorsque,NA,NA,NA,NA,NA,Οταν,NA,כי,जब,Kad,Ha,NULL,Þegar,NULL,NA,NULL,NA,NA,NA,NULL,quando,NA,NULL,NA,Ki,ह,အခ,जब,NA,Als,Når,NA,NULL,چون,NULL,NULL,Quando,NA,NA,NA,NA,NA,Cînd,Когда,NA,Keď,Ko,Kana,Markaad,Cuando,Kad,NA,När,NA,డ,Pagka,NULL,NA,Düşmanlarınızla,NA,NA,NA,NA,Xa,NA
b.DEU.23.11,But it shall be when evening cometh on he shall wash himself with water and when the sun is down he shall come into the camp again,when,NA,NULL,NA,NULL,ጊዜ,NA,اقبال,NA,NA,NA,NULL,NA,na,NA,候,NA,NA,NA,NA,NA,NA,NULL,když,når,NULL,NA,NULL,NA,kiam,NULL,NA,NULL,NULL,NA,NA,NA,NA,NA,και,NA,NULL,NULL,NULL,mikor,NULL,áliðnum,NULL,NA,NULL,NA,NA,NA,때에,NULL,NA,NULL,NA,NULL,NULL,NULL,पछ,NA,NULL,NULL,NA,NULL,چون,NULL,NULL,ao,NA,NA,NA,NA,NA,NULL,NULL,NA,keď,ko,kana,markay,que,NULL,NA,NULL,NA,NULL,NULL,เม,NA,NULL,NA,NA,NA,NA,xa,NA
b.DEU.23.11,But it shall be when evening cometh on he shall wash himself with water and when the sun is down he shall come into the camp again,when,NA,NULL,NA,NULL,ጊዜ,NA,اقبال,NA,NA,NA,NULL,NA,na,NA,候,NA,NA,NA,NA,NA,NA,NULL,když,når,NULL,NA,NULL,NA,kiam,NULL,NA,NULL,NULL,NA,NA,NA,NA,NA,και,NA,NULL,NULL,NULL,mikor,NULL,áliðnum,NULL,NA,NULL,NA,NA,NA,때에,NULL,NA,NULL,NA,NULL,NULL,NULL,पछ,NA,NULL,NULL,NA,NULL,چون,NULL,NULL,ao,NA,NA,NA,NA,NA,NULL,NULL,NA,keď,ko,kana,markay,que,NULL,NA,NULL,NA,NULL,NULL,เม,NA,NULL,NA,NA,NA,NA,xa,NA
b.DEU.23.13,And thou shalt have a paddle upon thy weapon and it shall be when thou wilt ease thyself abroad thou shalt dig therewith and shalt turn back and cover that which cometh from thee,when,NA,as,NA,kur,ጊዜ,NA,عندما,NA,NA,NA,когато,NA,kong,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,když,når,wenn,NA,Da,NA,kiam,NA,NA,kun,quand,NA,NA,NA,NA,NA,οταν,NA,בשבתך,NULL,kad,mikor,NULL,er,NULL,NA,外に出て,NA,NA,NA,때에,cumque,NA,NULL,NA,ka,व,အခ,जब,NA,Als,når,NA,chiangun,چون,NULL,gdy,quando,NA,NA,NA,NA,NA,cînd,когда,NA,keď,kadar,kana,NULL,cuando,kad,NA,när,NA,డ,pagka,และเม,NA,sonra,NA,NA,NA,NA,ekuhlaleni,NA
b.DEU.23.21,When thou shalt vow a vow unto the LORD thy God thou shalt not slack to pay it for the LORD thy God will surely require it of thee and it would be sin in thee,When,NA,As,NA,Kur,ጊዜ,NA,NULL,NA,NA,NA,Когато,NA,Sa,NA,NULL,NA,NA,NA,NA,NA,NA,Lè,Když,Når,Wenn,NA,Da,NA,Se,NULL,NA,Kun,Si,NA,NA,NA,NA,NA,Οταν,NA,כי,जब,Kad,Ha,Kalau,Þegar,Allo,NA,NULL,NA,NA,NA,NULL,cum,NA,NULL,NA,Ki,NULL,NULL,NULL,NA,Als,Når,NA,NULL,چون,NULL,Gdy,Quando,NA,NA,NA,NA,NA,NULL,Если,NA,Keď,Ko,Kana,NULL,Cuando,Kad,NA,Om,NA,NULL,Pagka,เม,NA,NULL,NA,NA,NA,NA,Xa,NA
b.DEU.23.24,When thou comest into thy neighbour s vineyard then thou mayest eat grapes thy fill at thine own pleasure but thou shalt not put any in thy vessel,When,NA,As,NA,Kur,NULL,NA,اذا,NA,NA,NA,Когато,NA,Sa,NA,NULL,NA,NA,NA,NA,NA,NA,Lè,Všel,Når,Wenn,NA,Da,NA,Kiam,NULL,NA,Kun,Si,NA,NA,NA,NA,NA,Οταν,NA,כי,जब,NULL,Ha,Apabila,Þegar,NULL,NA,NULL,NA,NA,NA,NULL,NULL,NA,NULL,NA,E,ज,NULL,जब,NA,NULL,Når,NA,NULL,چون,NULL,NA,Quando,NA,NA,NA,NA,NA,NULL,Когда,NA,Keď,Ko,Kana,Markaad,Cuando,Kad,NA,När,NA,నప,Pagka,เม,NA,NULL,NA,NA,NA,NA,Xa,NA
b.DEU.23.25,When thou comest into the standing corn of thy neighbour then thou mayest pluck the ears with thine hand but thou shalt not move a sickle unto thy neighbour s standing corn,When,NA,As,NA,Kur,NULL,NA,اذا,NA,NA,NA,Когато,NA,Sa,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,Všel,Når,Wenn,NA,Da,NA,Kiam,NULL,NA,Kun,Si,NA,NA,NA,NA,NA,Οταν,NA,NULL,जब,NULL,Ha,Kalau,Þegar,Se,NA,NULL,NA,NA,NA,NULL,si,NA,NULL,NA,E,ज,အခ,जब,NA,NULL,Når,NA,NULL,چون,Raha,NA,Quando,NA,NA,NA,NA,NA,NULL,Когда,NA,Keď,Ko,Kana,NULL,Cuando,Kad,NA,När,NA,నప,Pagka,เม,NA,NULL,NA,NA,NA,NA,Xa,NA
b.DEU.24.1,When a man hath taken a wife and married her and it come to pass that she find no favour in his eyes because he hath found some uncleanness in her then let him write her a bill of divorcement and give it in her hand and send her out of his house,When,NA,As,NA,Kur,NULL,NA,اذا,NA,NA,NA,Когато,NA,Sa,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,NULL,Når,Wenn,NA,Da,NA,Se,NULL,NA,Jos,Lorsqu,NA,NA,NA,NA,NA,Οταν,NA,כי,NULL,Kada,Ha,NULL,Ef,Quando,NA,NULL,NA,NA,NA,NULL,si,NA,Jei,NA,Ki,NULL,NULL,NULL,NA,Als,NULL,NA,NULL,چون,Raha,NULL,Quando,NA,NA,NA,NA,NA,Cînd,Если,NA,Keď,Ako,Kana,NULL,NULL,Kad,NA,Om,NA,డ,Pagka,เม,NA,NULL,NA,NA,NA,NA,Xa,NA
b.DEU.24.2,And when she is departed out of his house she may go and be another man s wife,when,NA,NULL,NA,NULL,NULL,NA,ومتى,NA,NA,NA,като,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,vyjduci,NULL,Wenn,NA,NULL,NA,se,NULL,NA,jos,NULL,NA,NA,NA,NA,NA,αφου,NA,ויצאה,जब,NULL,NULL,NULL,ef,NULL,NA,NULL,NA,NA,NA,NULL,cumque,NA,NULL,NA,ka,ह,အခ,जब,NA,Als,NULL,NA,nungin,NULL,rehefa,NULL,pois,NA,NA,NA,NA,NA,NULL,NULL,NA,NULL,NULL,kana,markay,Salida,NULL,NA,när,NA,చ,pagkaalis,NULL,NA,NULL,NA,NA,NA,NA,NULL,NA
b.DEU.24.5,When a man hath taken a new wife he shall not go out to war neither shall he be charged with any business but he shall be free at home one year and shall cheer up his wife which he hath taken,When,NA,As,NA,NULL,NULL,NA,اذا,NA,NA,NA,NULL,NA,Sa,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,Když,Når,Wenn,NA,NULL,NA,Se,NULL,NA,Jos,Lorsqu,NA,NA,NA,NA,NA,Εαν,NA,כי,NULL,Kad,Hogyha,NULL,Þegar,Quando,NA,NULL,NA,NA,NA,NULL,cum,NA,NULL,NA,Ki,य,NULL,जब,NA,NULL,Når,NA,Mi,چون,Raha,Gdyby,Quando,NA,NA,NA,NA,NA,Cînd,Если,NA,Keď,NULL,Kana,Markii,Si,NULL,NA,Om,NA,ప,Pagka,กฎต,NA,NULL,NA,NA,NA,NA,Xa,NA
b.DEU.24.10,When thou dost lend thy brother any thing thou shalt not go into his house to fetch his pledge,When,NA,As,NA,Kur,NULL,NA,اذا,NA,NA,NA,Когато,NA,Sa,NA,NULL,NA,NA,NA,NA,NA,NA,Lè,Půjčil,Når,Wenn,NA,Da,NA,Se,NULL,NA,Jos,Si,NA,NA,NA,NA,NA,Οταν,NA,כי,जब,Kada,Ha,Kalau,Þegar,Quando,NA,NULL,NA,NA,NA,NULL,cum,NA,NULL,NA,Ki,NULL,NULL,जब,NA,Als,Når,NA,NULL,چون,Raha,NULL,Quando,NA,NA,NA,NA,NA,NULL,Если,NA,Keď,Ko,Kana,Markaad,Cuando,Kad,NA,Om,NA,NULL,Pagka,เม,NA,NULL,NA,NA,NA,NA,Xa,NA
b.DEU.24.13,In any case thou shalt deliver him the pledge again when the sun goeth down that he may sleep in his own raiment and bless thee and it shall be righteousness unto thee before the LORD thy God,when,NA,NULL,NA,NULL,እንዲባርክህም,NA,عند,NA,NA,NA,NULL,NA,sa,NA,候,NA,NA,NA,NA,NA,NA,lè,NULL,NULL,wenn,NA,kaŋ,NA,cxe,NULL,NA,NULL,NULL,NA,NA,NA,NA,NA,δυσιν,NA,כבא,NULL,NULL,NULL,NULL,NULL,al,NA,必ず返さなければならない,NA,NA,NA,때에,NULL,NA,NULL,NA,ina,ज,NULL,ग,NA,NA,når,NA,a,وقت,rehefa,NULL,restiruirás,NA,NA,NA,NA,NA,NULL,при,NA,keď,ko,kana,markii,cuando,zahoda,NA,när,NA,NULL,NULL,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.DEU.24.19,When thou cuttest down thine harvest in thy field and hast forgot a sheaf in the field thou shalt not go again to fetch it it shall be for the stranger for the fatherless and for the widow that the LORD thy God may bless thee in all the work of thine hands,When,NA,As,NA,Kur,ጊዜ,NA,NULL,NA,NA,NA,Когато,NA,Sa,NA,NULL,NA,NA,NA,NA,NA,NA,Lè,Když,Når,Wenn,NA,Da,NA,Kiam,NA,NA,Jos,Quand,NA,NA,NA,NA,NA,Οταν,NA,NULL,जब,Kad,Mikor,Apabila,Þegar,Quando,NA,NULL,NA,NA,NA,때에,quando,NA,Jei,NA,Ka,NULL,အခ,जब,NA,Als,Når,NA,NULL,چون,Raha,NULL,Quando,NA,NA,NA,NA,NA,Cînd,Когда,NA,Keď,Ko,Kana,NULL,Cuando,Kad,NA,Om,NA,డ,Pagka,เม,NA,NULL,NA,NA,NA,NA,Xa,NA
b.DEU.24.20,When thou beatest thine olive tree thou shalt not go over the boughs again it shall be for the stranger for the fatherless and for the widow,When,NA,As,NA,Kur,ጊዜ,NA,NULL,NA,NA,NA,Когато,NA,Sa,NA,NULL,NA,NA,NA,NA,NA,NA,Lè,Když,Når,Wenn,NA,Da,NA,Kiam,NA,NA,Kun,Quand,NA,NA,NA,NA,NA,Αφου,NA,NULL,जब,Kad,olajfád,NULL,Þegar,Quando,NA,NULL,NA,NA,NA,NULL,si,NA,Kai,NA,E,NULL,အခ,जब,NA,Als,Når,NA,NULL,چون,Raha,NA,Quando,NA,NA,NA,NA,NA,Cînd,Когда,NA,Keď,Ko,Kana,NULL,Cuando,Kad,NA,När,NA,డ,Pagka,เม,NA,NULL,NA,NA,NA,NA,Xa,NA
b.DEU.24.21,When thou gatherest the grapes of thy vineyard thou shalt not glean it afterward it shall be for the stranger for the fatherless and for the widow,When,NA,As,NA,Kur,ጊዜ,NA,NULL,NA,NA,NA,Когато,NA,Sa,NA,NULL,NA,NA,NA,NA,NA,NA,Lè,Když,Når,Wenn,NA,Da,NA,Kiam,NA,NA,Kun,Quand,NA,NA,NA,NA,NA,Αφου,NA,NULL,जब,Kad,Ha,NA,Þegar,Quando,NA,NULL,NA,NA,NA,NULL,si,NA,Kai,NA,E,द,အခ,जब,NA,NULL,Når,NA,Huan,چون,Raha,NA,Quando,NA,NA,NA,NA,NA,Cînd,Когда,NA,Keď,Ko,Kana,NULL,Cuando,Kad,NA,När,NA,డ,Pagka,เม,NA,NULL,NA,NA,NA,NA,Xa,NA
b.DEU.25.4,Thou shalt not muzzle the ox when he treadeth out the corn,when,NA,as,NA,që,NULL,NA,NULL,NA,NA,NA,когато,NA,kong,NA,候,NA,NA,NA,NA,NA,NA,lè,NULL,når,da,NA,kaŋ,NA,NULL,NULL,NA,NULL,quand,NA,NA,NA,NA,NA,NULL,NA,NULL,NULL,kad,mikor,NULL,er,mentre,NA,NULL,NA,NA,NA,NULL,NULL,NA,NULL,NA,ina,NULL,NULL,जब,NA,terwijl,NULL,NA,laiin,هنگامی,NULL,NULL,quando,NA,NA,NA,NA,NA,cînd,когда,NA,keď,ko,NULL,markuu,cuando,kad,NA,NULL,NA,చ,pagka,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.DEU.25.11,When men strive together one with another and the wife of the one draweth near for to deliver her husband out of the hand of him that smiteth him and putteth forth her hand and taketh him by the secrets,When,NA,As,NA,NULL,NULL,NA,اذا,NA,NA,NA,NULL,NA,Sa,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,Když,Når,Wenn,NA,Da,NA,Se,NULL,NA,Jos,Lorsque,NA,NA,NA,NA,NA,Εαν,NA,כי,NULL,Ako,Ha,Kalau,Þegar,NULL,NA,NULL,NA,NA,NA,NULL,si,NA,Jei,NA,Ki,ज,NULL,NULL,NA,Als,Når,NA,Mi,NULL,Raha,NULL,Quando,NA,NA,NA,NA,NA,Cînd,Когда,NA,Keby,Ko,Kana,markii,Cuando,NULL,NA,Om,NA,ప,Pag,NULL,NA,NULL,NA,NA,NA,NA,Xa,NA
b.DEU.25.17,Remember what Amalek did unto thee by the way when ye were come forth out of Egypt,when,NA,by,NA,kur,ጊዜ,NA,عند,NA,NA,NA,когато,NA,paggikan,NA,候,NA,NA,NA,NA,NA,NA,lè,když,da,da,NA,kaŋ,NA,kiam,NULL,NA,kun,NULL,NA,NA,NA,NA,NA,αφου,NA,NULL,जब,dok,mikor,waktu,er,quando,NA,NULL,NA,NA,NA,NULL,quando,NA,kai,NA,i,NULL,အခ,जब,NA,toen,da,NA,un,وقت,tamin,NULL,quando,NA,NA,NA,NA,NA,ieşirea,когда,NA,keď,ko,NULL,markaad,cuando,kad,NA,när,NA,డగ,nang,NULL,NA,sonra,NA,NA,NA,NA,NULL,NA
b.DEU.25.18,How he met thee by the way and smote the hindmost of thee even all that were feeble behind thee when thou wast faint and weary and he feared not God,when,NA,terwyl,NA,kur,NULL,NA,NULL,NA,NA,NA,когато,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,Lè,když,da,da,NA,waato,NA,kiam,NA,NA,kun,que,NA,NA,NA,NA,NA,ενω,NA,NULL,जब,kad,mikor,ketika,þegar,mentre,NA,NULL,NA,NA,NA,피곤함을,quando,NA,kai,NA,i,NULL,NULL,जब,NA,NULL,mens,NA,chiangin,چون,raha,osobliwy,estando,NA,NA,NA,NA,NA,cînd,когда,NA,kým,ko,panguva,markii,estando,kad,NA,medan,NA,నప,nang,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.DEU.25.19,Therefore it shall be when the LORD thy God hath given thee rest from all thine enemies round about in the land which the LORD thy God giveth thee for an inheritance to possess it that thou shalt blot out the remembrance of Amalek from under heaven thou shalt not forget it,when,NA,As,NA,Kur,NULL,NA,اراحك,NA,NA,NA,когато,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,lè,když,Når,nun,NA,D,NA,kiam,NULL,NA,kun,Lorsque,NA,NA,NA,NA,NA,αφου,NA,בהניח,जब,kad,NULL,kalau,þegar,Quando,NA,NULL,NA,NA,NA,NULL,cum,NA,Kai,NA,NULL,ह,အခ,पछ,NA,Wanneer,når,NA,chiangin,چون,rehefa,NULL,Quando,NA,NA,NA,NA,NA,Cînd,когда,NA,keď,Ko,kana,markii,cuando,kad,NA,när,NA,తర,pagka,นเม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.DEU.26.1,And it shall be when thou art come in unto the land which the LORD thy God giveth thee for an inheritance and possessest it and dwellest therein,when,NA,as,NA,Kur,ጊዜ,NA,ومتى,NA,NA,NA,Когато,NA,diha,NA,了,NA,NA,NA,NA,NA,NA,NULL,pak,Når,Wenn,NA,NULL,NA,kiam,NA,NA,Kun,Lorsque,NA,NA,NA,NA,NA,οταν,NA,כי,जब,kad,Mikor,Apabila,Þegar,Quando,NA,NULL,NA,NA,NA,때에,NULL,NA,Kai,NA,wa,ह,အခ,NULL,NA,Wanneer,Når,NA,chiang,چون,NULL,NULL,quando,NA,NA,NA,NA,NA,Cînd,Когда,NA,keď,ko,kana,markaad,Cuando,kad,NA,När,NA,నప,pagka,เม,NA,NULL,NA,NA,NA,NA,xa,NA
b.DEU.26.7,And when we cried unto the LORD God of our fathers the LORD heard our voice and looked on our affliction and our labour and our oppression,when,NA,NULL,NA,NULL,NULL,NA,فلما,NA,NA,NA,като,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,NA,Lè,NULL,da,Da,NA,NULL,NA,NULL,NULL,NA,NULL,NULL,NA,NA,NA,NA,NA,NULL,NA,NULL,NULL,Vapili,NULL,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,NULL,NA,NULL,NA,ka,ह,အခ,NULL,NA,NA,NULL,NA,NULL,چون,NULL,NULL,NULL,NA,NA,NA,NA,NA,NULL,NULL,NA,keď,NULL,NULL,annana,NULL,NULL,NA,NULL,NA,నప,NULL,NULL,NA,NULL,NA,NA,NA,NA,NULL,NA
b.DEU.26.12,When thou hast made an end of tithing all the tithes of thine increase the third year which is the year of tithing and hast given it unto the Levite the stranger the fatherless and the widow that they may eat within thy gates and be filled,When,NA,As,NA,Kur,NULL,NA,متى,NA,NA,NA,Когато,NA,Sa,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,Když,Når,Wenn,NA,Waato,NA,Kiam,NA,NA,Kun,Lorsque,NA,NA,NA,NA,NA,Αφου,NA,NULL,NULL,NULL,Ha,Tiap,Þegar,Quando,NA,NA,NA,NA,NA,NULL,quando,NA,Kai,NA,Ka,NULL,အခ,NULL,NA,NULL,Når,NA,Huan,چون,Rehefa,NULL,Quando,NA,NA,NA,NA,NA,NULL,Когда,NA,Keď,Ko,Zvino,NULL,Cuando,A,NA,När,NA,NULL,NULL,เม,NA,NULL,NA,NA,NA,NA,Xa,NA
b.DEU.27.2,And it shall be on the day when ye shall pass over Jordan unto the land which the LORD thy God giveth thee that thou shalt set thee up great stones and plaister them with plaister,when,NA,as,NA,që,ጊዜ,NA,NULL,NA,NA,NA,когато,NA,NULL,NA,了,NA,NA,NA,NA,NA,NA,NULL,když,NULL,wenn,NA,kaŋ,NA,kiam,NA,NA,kun,Lorsque,NA,NA,NA,NA,NA,ην,NA,אשר,तब,kad,NULL,NULL,þegar,Quando,NA,NULL,NA,NA,NA,NULL,cumque,NA,Kai,NA,NULL,ह,အခ,ग,NA,Wanneer,når,NA,chiang,NULL,NULL,NULL,em,NA,NA,NA,NA,NA,Dupăce,когда,NA,ktorého,ko,NULL,NULL,NULL,kad,NA,när,NA,NULL,tatawirin,NULL,NA,NULL,NA,NA,NA,NA,NULL,NA
b.DEU.27.3,And thou shalt write upon them all the words of this law when thou art passed over that thou mayest go in unto the land which the LORD thy God giveth thee a land that floweth with milk and honey as the LORD God of thy fathers hath promised thee,when,NA,as,NA,kur,ጊዜ,NA,حين,NA,NA,NA,като,NA,na,NA,NULL,NA,NA,NA,NA,NA,NA,Lè,když,snart,wenn,NA,NULL,NA,kiam,NA,NA,kun,lorsque,NA,NA,NA,NA,NA,αφου,NA,NULL,NULL,kad,mihelyt,Apabila,er,quando,NA,NULL,NA,NA,NA,건넌,NULL,NA,NULL,NA,ua,ह,NULL,जब,NA,NA,når,NA,chiang,هنگامی,rehefa,NULL,quando,NA,NA,NA,NA,NA,dupăce,когда,NA,keď,NULL,kana,markaad,cuando,kad,NA,när,NA,NULL,pagka,เม,NA,NULL,NA,NA,NA,NA,wakuba,NA
b.DEU.27.4,Therefore it shall be when ye be gone over Jordan that ye shall set up these stones which I command you this day in mount Ebal and thou shalt plaister them with plaister,when,NA,As,NA,kur,ጊዜ,NA,حين,NA,NA,NA,като,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,lè,Když,når,nun,NA,d,NA,kiam,NA,NA,kun,Lorsque,NA,NA,NA,NA,NA,αφου,NA,NULL,NULL,Kada,NULL,NULL,þegar,Quando,NA,NULL,NA,NA,NA,NULL,quando,NA,NULL,NA,NULL,NULL,သ,पछ,NA,NA,snart,NA,chiang,چون,rehefa,NULL,Quando,NA,NA,NA,NA,NA,Dupăce,Когда,NA,keď,Ko,kana,markaad,Cuando,NULL,NA,när,NA,ప,NULL,นเม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.DEU.27.12,These shall stand upon mount Gerizim to bless the people when ye are come over Jordan Simeon and Levi and Judah and Issachar and Joseph and Benjamin,when,NA,as,NA,kur,ጊዜ,NA,حين,NA,NA,NA,Когато,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,NA,lè,když,Når,wenn,NA,D,NA,kiam,NA,NA,Kun,Lorsque,NA,NA,NA,NA,NA,αφου,NA,NULL,जब,Kad,mikor,Sesudah,þegar,Quando,NA,NULL,NA,NA,NA,건넌,NULL,NA,NULL,NA,ua,NULL,သ,पछ,NA,Als,Når,NA,chiangun,چون,rehefa,a,Quando,NA,NA,NA,NA,NA,După,когда,NA,keď,ko,kana,markaad,Después,kad,NA,när,NA,NULL,pagka,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.DEU.28.6,Blessed shalt thou be when thou comest in and blessed shalt thou be when thou goest out,when,NA,by,NA,kur,NULL,NA,NULL,NA,NA,NA,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,NULL,når,wenn,NA,waati,NA,cxe,NULL,NA,NULL,NULL,NA,NA,NA,NA,NA,οταν,NA,NULL,समय,kad,NULL,NULL,þegar,quando,NA,NULL,NA,NA,NA,NULL,NULL,NA,NULL,NA,ina,ह,အခ,NULL,NA,NA,NULL,NA,NULL,وقت,raha,NULL,quando,NA,NA,NA,NA,NA,NULL,при,NA,keď,ko,kana,markaad,al,kad,NA,vid,NA,నప,NULL,NULL,NA,NULL,NA,NA,NA,NA,ekungeneni,NA
b.DEU.28.6,Blessed shalt thou be when thou comest in and blessed shalt thou be when thou goest out,when,NA,by,NA,kur,NULL,NA,NULL,NA,NA,NA,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,NULL,når,wenn,NA,waati,NA,cxe,NULL,NA,NULL,NULL,NA,NA,NA,NA,NA,οταν,NA,NULL,समय,kad,NULL,NULL,þegar,quando,NA,NULL,NA,NA,NA,NULL,NULL,NA,NULL,NA,ina,ह,အခ,NULL,NA,NA,NULL,NA,NULL,وقت,raha,NULL,quando,NA,NA,NA,NA,NA,NULL,при,NA,keď,ko,kana,markaad,al,kad,NA,vid,NA,నప,NULL,NULL,NA,NULL,NA,NA,NA,NA,ekungeneni,NA
b.DEU.28.19,Cursed shalt thou be when thou comest in and cursed shalt thou be when thou goest out,when,NA,by,NA,kur,NULL,NA,NULL,NA,NA,NA,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,NULL,når,wenn,NA,waati,NA,cxe,NULL,NA,NULL,NULL,NA,NA,NA,NA,NA,οταν,NA,NULL,समय,kad,NULL,NULL,þegar,quando,NA,NULL,NA,NA,NA,NULL,NULL,NA,NULL,NA,haerenga,NULL,အခ,NULL,NA,NA,NULL,NA,a,وقت,raha,NULL,ao,NA,NA,NA,NA,NA,NULL,при,NA,keď,ko,kana,markaad,al,kad,NA,vid,NA,నప,NULL,NULL,NA,NULL,NA,NA,NA,NA,ekungeneni,NA
b.DEU.28.19,Cursed shalt thou be when thou comest in and cursed shalt thou be when thou goest out,when,NA,by,NA,kur,NULL,NA,NULL,NA,NA,NA,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,NULL,når,wenn,NA,waati,NA,cxe,NULL,NA,NULL,NULL,NA,NA,NA,NA,NA,οταν,NA,NULL,समय,kad,NULL,NULL,þegar,quando,NA,NULL,NA,NA,NA,NULL,NULL,NA,NULL,NA,haerenga,NULL,အခ,NULL,NA,NA,NULL,NA,a,وقت,raha,NULL,ao,NA,NA,NA,NA,NA,NULL,при,NA,keď,ko,kana,markaad,al,kad,NA,vid,NA,నప,NULL,NULL,NA,NULL,NA,NA,NA,NA,ekungeneni,NA
b.DEU.29.7,And when ye came unto this place Sihon the king of Heshbon and Og the king of Bashan came out against us unto battle and we smote them,when,NA,toe,NA,Kur,ጊዜ,NA,ولما,NA,NA,NA,когато,NA,abut,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,když,da,da,NA,Waato,NA,NULL,NULL,NA,kun,NULL,NA,NA,NA,NA,NA,οτε,NA,NULL,जब,Kad,NULL,ketika,Er,NULL,NA,NULL,NA,NA,NA,때에,NULL,NA,Kai,NA,ka,NULL,NULL,NULL,NA,Toen,da,NA,hongtun,چون,NULL,NULL,Quando,NA,NA,NA,NA,NA,NULL,когда,NA,Keď,ko,makati,markaad,cuando,kad,NA,när,NA,నప,nang,และเม,NA,NULL,NA,NA,NA,NA,NULL,NA
