sent_id,context,eng,acu,afr,ake,alb,amh,amu,ara,arm,baq,bsn,bul,cak,ceb,cha,chi,chq,chr,chu,cjp,cni,cop,crp,cze,dan,deu,dik,dje,dop,epo,est,ewe,fin,fra,gbi,gla,glv,got,grc,gre,guj,heb,hin,hrv,hun,ind,isl,ita,jak,jap,jiv,kab,kbh,kor,lat,lav,lit,mam,mao,mar,mya,nep,nhg,nld,nor,ojb,pck,pes,plt,pol,por,pot,ppk,quc,quw,rom,rum,rus,shi,slk,slv,sna,som,spa,srp,ssw,swe,syr,tel,tgl,tha,tmh,tur,ukr,usp,wal,wol,xho,zul
b.1SA.2.19,"Moreover his mother made him a little coat , and brought it to him from year to year , when she came up with her husband to offer the yearly sacrifice .",when,NA,as,NA,kur,NULL,NA,عند,NA,NA,NA,когато,NA,diha,NA,候,NA,NA,NA,NA,NA,NA,lè,když,når,wenn,NA,saaya,NA,kiam,NA,NA,kun,NULL,NA,NA,NA,NA,NA,οτε,NA,NULL,तब,kad,mikor,kalau,er,quando,NA,、,NA,NA,NA,NULL,cum,NA,NULL,NA,NULL,ज,အခ,जब,NA,wanneer,når,NA,chiangun,هنگامی,raha,gdy,quando,NA,NA,NA,NA,NA,cînd,когда,NA,keď,ko,kana,markay,cuando,NULL,NA,när,NA,నప,pagka,เม,NA,",",NA,NA,NA,NA,NULL,NA
b.1SA.2.27,"And there came a man of God unto Eli , and said unto him , Thus saith the LORD , Did I plainly appear unto the house of thy father , when they were in Egypt in Pharaoh ' s house ?",when,NA,toe,NA,kur,NULL,NA,NULL,NA,NA,NA,когато,NA,sa,NA,候,NA,NA,NA,NA,NA,NA,Lè,když,dengang,da,NA,za,NA,kiam,NULL,NA,kun,lorsqu,NA,NA,NA,NA,NA,οτε,NA,NULL,जब,kad,midõn,Ketika,er,mentre,NA,NULL,NA,NA,NA,때에,cum,NA,kai,NA,i,ह,NULL,ि,NA,toen,da,NA,NULL,هنگامی,raha,gdy,estando,NA,NA,NA,NA,NA,cînd,когда,NA,keď,ko,NULL,markay,cuando,kad,NA,när,NA,ప,nang,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1SA.3.2,"And it came to pass at that time , when Eli was laid down in his place , and his eyes began to wax dim , that he could not see ;",when,NA,terwyl,NA,NULL,NULL,NA,اذ,NA,NA,NA,когато,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,NA,fin,když,da,NULL,NA,waato,NA,NULL,NULL,NA,kun,NULL,NA,NA,NA,NA,NA,οτε,NA,NULL,जब,NULL,mikor,",",að,perché,NA,NULL,NA,NA,NA,NULL,NULL,NA,NULL,NA,NULL,NULL,အခ,ि,NA,toen,mens,NA,laiin,چون,raha,gdy,estando,NA,NA,NA,NA,NA,",",когда,NA,keď,ko,wakati,markii,mientras,NULL,NA,nu,NA,ప,nang,ื,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1SA.3.12,"In that day I will perform against Eli all things which I have spoken concerning his house : when I begin , I will also make an end .",when,NA,NULL,NA,",",NULL,NA,NULL,NA,NA,NA,NULL,NA,sa,NA,候,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NA,za,NA,NULL,NULL,NA,sukuansa,NULL,NA,NA,NA,NA,NA,NULL,NA,NULL,NULL,NULL,NULL,NULL,NULL,",",NA,NULL,NA,NA,NA,NULL,NULL,NA,Kai,NA,i,े,NULL,ि,NA,NULL,NULL,NA,a,اجرا,NULL,NULL,NULL,NA,NA,NA,NA,NA,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NULL,่,NA,.,NA,NA,NA,NA,NULL,NA
b.1SA.4.2,"And the Philistines put themselves in array against Israel : and when they joined battle , Israel was smitten before the Philistines : and they slew of the army in the field about four thousand men .",when,NA,NULL,NA,NULL,ጊዜ,NA,واشتبكت,NA,NA,NA,когато,NA,diha,NA,候,NA,NA,NA,NA,NA,NA,NULL,když,NULL,NULL,NA,Saaya,NA,NULL,NULL,NA,NULL,NULL,NA,NA,NA,NA,NA,οτε,NA,NULL,जब,NULL,NULL,setelah,NULL,",",NA,NULL,NA,NA,NA,NULL,NULL,NA,",",NA,ka,ज,အခ,े,NA,NULL,NULL,NA,",",چون,rehefa,NULL,",",NA,NA,NA,NA,NA,NULL,NULL,NA,keď,ko,vakati,markii,cuando,kad,NA,NULL,NA,నప,nang,และเม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1SA.4.3,"And when the people were come into the camp , the elders of Israel said , Wherefore hath the LORD smitten us to day before the Philistines ? Let us fetch the ark of the covenant of the LORD out of Shiloh unto us , that , when it cometh among us , it may save us out of the hand of our enemies .",when,NA,toe,NA,Kur,ጊዜ,NA,NULL,NA,NA,NA,като,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,Lè,NULL,NULL,da,NA,kaŋ,NA,NULL,NULL,NA,Kun,NULL,NA,NA,NA,NA,NA,Οτε,NA,ויבא,जब,Kad,mikor,Ketika,er,Quando,NA,NULL,NA,NA,NA,NULL,NULL,NA,Kai,NA,NULL,ह,အခ,ि,NA,NULL,da,NA,",",چون,rehefa,NULL,Quando,NA,NA,NA,NA,NA,',NULL,NA,potom,ko,vakati,markay,Cuando,kad,NA,När,NA,ప,nang,และเม,NA,NULL,NA,NA,NA,NA,Beza,NA
b.1SA.4.3,"And when the people were come into the camp , the elders of Israel said , Wherefore hath the LORD smitten us to day before the Philistines ? Let us fetch the ark of the covenant of the LORD out of Shiloh unto us , that , when it cometh among us , it may save us out of the hand of our enemies .",when,NA,toe,NA,Kur,ጊዜ,NA,NULL,NA,NA,NA,като,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,Lè,NULL,NULL,da,NA,kaŋ,NA,NULL,NULL,NA,Kun,NULL,NA,NA,NA,NA,NA,Οτε,NA,ויבא,जब,Kad,mikor,Ketika,er,Quando,NA,NULL,NA,NA,NA,NULL,NULL,NA,Kai,NA,NULL,ह,အခ,ि,NA,NULL,da,NA,",",چون,rehefa,NULL,Quando,NA,NA,NA,NA,NA,',NULL,NA,potom,ko,vakati,markay,Cuando,kad,NA,När,NA,ప,nang,และเม,NA,NULL,NA,NA,NA,NA,Beza,NA
b.1SA.4.5,"And when the ark of the covenant of the LORD came into the camp , all Israel shouted with a great shout , so that the earth rang again .",when,NA,toe,NA,Kur,ጊዜ,NA,عند,NA,NA,NA,като,NA,paghiabut,NA,NULL,NA,NA,NA,NA,NA,NA,Lè,přinesena,nu,da,NA,Waato,NA,kiam,NA,NA,kun,Lorsque,NA,NA,NA,NA,NA,οτε,NA,כבוא,जब,Kad,mikor,Setelah,þegar,appena,NA,NULL,NA,NA,NA,때에,cumque,NA,Kai,NA,taenga,NULL,ါ,जब,NA,NULL,samme,NA,NULL,چون,rehefa,gdy,Quando,NA,NA,NA,NA,NA,Cînd,когда,NA,keď,ko,NULL,markii,cuando,kad,NA,nu,NA,డ,nang,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1SA.4.6,"And when the Philistines heard the noise of the shout , they said , What meaneth the noise of this great shout in the camp of the Hebrews ? And they understood that the ark of the LORD was come into the camp .",when,NA,NULL,NA,NULL,ጊዜ,NA,NULL,NA,NA,NA,като,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,NULL,da,aber,NA,Waato,NA,Kiam,NULL,NA,Kun,NULL,NA,NA,NA,NA,NA,ακουσαντες,NA,NULL,NULL,NULL,Mikor,ketika,Þegar,NULL,NA,NULL,NA,NA,NA,NULL,NULL,NA,",",NA,ka,ह,သ,ि,NA,Toen,da,NA,NULL,چون,rehefa,NULL,",",NA,NA,NA,NA,NA,Răsunetul,NULL,NA,keď,Ko,vakati,markay,Cuando,NULL,NA,då,NA,NULL,nang,และเม,NA,NULL,NA,NA,NA,NA,Asiva,NA
b.1SA.4.13,"And when he came , lo , Eli sat upon a seat by the wayside watching : for his heart trembled for the ark of God . And when the man came into the city , and told it , all the city cried out .",when,NA,NULL,NA,Kur,ጊዜ,NA,ولما,NA,NA,NA,като,NA,diha,NA,候,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,als,NA,Waato,NA,Kiam,NA,NA,kun,Lorsqu,NA,NA,NA,NA,NA,οτε,NA,NULL,जब,Kad,mikor,Ketika,er,Mentre,NA,、,NA,NA,NA,NULL,cumque,NA,NULL,NA,no,NULL,အခ,NULL,NA,NULL,da,NA,",",چون,raha,gdy,NULL,NA,NA,NA,NA,NA,Cînd,NULL,NA,keď,ko,NULL,markuu,Cuando,kad,NA,när,NA,నప,nang,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1SA.4.13,"And when he came , lo , Eli sat upon a seat by the wayside watching : for his heart trembled for the ark of God . And when the man came into the city , and told it , all the city cried out .",when,NA,NULL,NA,Kur,ጊዜ,NA,ولما,NA,NA,NA,като,NA,diha,NA,候,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,als,NA,Waato,NA,Kiam,NA,NA,kun,Lorsqu,NA,NA,NA,NA,NA,οτε,NA,NULL,जब,Kad,mikor,Ketika,er,Mentre,NA,、,NA,NA,NA,NULL,cumque,NA,NULL,NA,no,NULL,အခ,NULL,NA,NULL,da,NA,",",چون,raha,gdy,NULL,NA,NA,NA,NA,NA,Cînd,NULL,NA,keď,ko,NULL,markuu,Cuando,kad,NA,när,NA,నప,nang,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1SA.4.14,"And when Eli heard the noise of the crying , he said , What meaneth the noise of this tumult ? And the man came in hastily , and told Eli .",when,NA,NULL,NA,Kur,ጊዜ,NA,NULL,NA,NA,NA,като,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,da,NA,Waato,NA,Kiam,NULL,NA,Kun,NULL,NA,NA,NA,NA,NA,ο,NA,NULL,NULL,Kad,NULL,ketika,er,NULL,NA,NULL,NA,NA,NA,NULL,NULL,NA,",",NA,ka,NA,သ,NA,NA,NULL,NULL,NA,",",چون,rehefa,NULL,NULL,NA,NA,NA,NA,NA,NULL,NULL,NA,keď,Ko,wakati,markuu,Al,NULL,NA,när,NA,ప,nang,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1SA.4.18,"And it came to pass , when he made mention of the ark of God , that he fell from off the seat backward by the side of the gate , and his neck brake , and he died : for he was an old man , and heavy . And he had judged Israel forty years .",when,NA,toe,NA,NULL,ጊዜ,NA,لما,NA,NA,NA,щом,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,jakž,da,NULL,NA,waato,NA,Apenaux,NULL,NA,Kun,NULL,NA,NA,NA,NA,NA,καθως,NA,NULL,NULL,Kad,midõn,Ketika,er,Appena,NA,NULL,NA,NA,NA,때에,cumque,NA,NULL,NA,no,NULL,အခ,जब,NA,NULL,samme,NA,NULL,چون,nony,gdy,Quando,NA,NA,NA,NA,NA,NULL,NULL,NA,NULL,Ko,wakati,markuu,cuando,kad,NA,När,NA,NULL,nang,ื,NA,",",NA,NA,NA,NA,",",NA
b.1SA.4.19,"And his daughter in law , Phinehas ' wife , was with child , near to be delivered : and when she heard the tidings that the ark of God was taken , and that her father in law and her husband were dead , she bowed herself and travailed ; for her pains came upon her .",when,NA,Toe,NA,kur,ጊዜ,NA,فلما,NA,NA,NA,щом,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,Lè,NULL,",",Da,NA,waato,NA,Kiam,NULL,NA,Kun,Lorsqu,NA,NA,NA,NA,NA,ως,NA,NULL,जब,Kad,mikor,Ketika,er,quando,NA,NULL,NA,NA,NA,빼앗긴,NULL,NA,",",NA,no,ह,အခ,ि,NA,NULL,da,NA,",",چون,nony,gdy,NULL,NA,NA,NA,NA,NA,Cînd,когда,NA,keď,ko,akati,markay,al,NULL,NA,fick,NA,ప,NULL,และเม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1SA.5.2,"When the Philistines took the ark of God , they brought it into the house of Dagon , and set it by Dagon .",When,NA,NULL,NA,NULL,NULL,NA,NULL,NA,NA,NA,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,Vzali,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NULL,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,NULL,NA,NULL,NA,NULL,ा,NULL,NULL,NA,NA,NULL,NA,NULL,NULL,Ary,Wziąwszy,NULL,NA,NA,NA,NA,NA,NULL,NULL,NA,A,NULL,NULL,NULL,NULL,NULL,NA,Där,NA,NULL,NULL,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1SA.5.3,"And when they of Ashdod arose early on the morrow , behold , Dagon was fallen upon his face to the earth before the ark of the LORD . And they took Dagon , and set him in his place again .",when,NA,NULL,NA,NULL,NULL,NA,NULL,NA,NA,NA,когато,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,lè,když,da,da,NA,NULL,NA,kiam,NA,NA,Kun,",",NA,NA,NA,NA,NA,οτε,NA,NULL,NULL,kad,mikor,Ketika,er,dopo,NA,NULL,NA,NA,NA,NULL,NULL,NA,",",NA,no,NULL,အခ,ि,NA,toen,NULL,NA,NULL,چون,nony,gdy,",",NA,NA,NA,NA,NA,NULL,NULL,NA,keď,Ko,vakati,markii,cuando,kad,NA,när,NA,ప,nang,และเม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1SA.5.4,"And when they arose early on the morrow morning , behold , Dagon was fallen upon his face to the ground before the ark of the LORD ; and the head of Dagon and both the palms of his hands were cut off upon the threshold ; only the stump of Dagon was left to him .",when,NA,toe,NA,NULL,NULL,NA,NULL,NA,NA,NA,като,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,lè,když,da,aber,NA,kaŋ,NA,Kiam,NA,NA,Kun,étant,NA,NA,NA,NA,NA,οτε,NA,NULL,जब,kad,kor,NULL,NULL,dopo,NA,NULL,NA,NA,NA,NULL,NULL,NA,",",NA,to,ह,အခ,ि,NA,NULL,NULL,NA,",",چون,nony,gdy,",",NA,NA,NA,NA,NA,a,NULL,NA,keď,ko,vakati,markay,al,kad,NA,när,NA,డ,nang,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1SA.5.7,"And when the men of Ashdod saw that it was so , they said , The ark of the God of Israel shall not abide with us : for his hand is sore upon us , and upon Dagon our god .",when,NA,NULL,NA,Kur,ጊዜ,NA,ولما,NA,NA,NA,като,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,Lè,Vidouce,NULL,aber,NA,Waato,NA,Kiam,NA,NA,Kun,NULL,NA,NA,NA,NA,NA,οτε,NA,NULL,NULL,Kad,kor,Ketika,þegar,NULL,NA,NULL,NA,NA,NA,NULL,NULL,NA,",",NA,no,े,NULL,जब,NA,Toen,NULL,NA,un,چون,rehefa,widząc,tendo,NA,NA,NA,NA,NA,Cînd,NULL,NA,Keď,ko,vakati,markay,NULL,kad,NA,nu,NA,డ,nang,และเม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1SA.6.6,"Wherefore then do ye harden your hearts , as the Egyptians and Pharoah hardened their hearts ? when he had wrought wonderfully among them , did they not let the people go , and they departed ?",when,NA,toe,NA,Kur,NULL,NA,NULL,NA,NA,NA,като,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,lè,když,Da,da,NA,Waato,NA,kiam,NA,NA,sittenkuin,exerça,NA,NA,NA,NA,NA,οτε,NA,כאשר,जब,Kad,mint,NULL,þegar,NULL,NA,NULL,NA,NA,NA,후에,postquam,NA,Kai,NA,i,े,NULL,ि,NA,NULL,da,NA,NULL,NULL,Raha,gdy,depois,NA,NA,NA,NA,NA,NULL,когда,NA,keď,Ko,NULL,markii,Después,pošto,NA,sedan,NA,NULL,Nang,เม,NA,NULL,NA,NA,NA,NA,Akuthanga,NA
b.1SA.6.16,"And when the five lords of the Philistines had seen it , they returned to Ekron the same day .",when,NA,toe,NA,Mbasi,ጊዜ,NA,NULL,NA,NA,NA,NULL,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,Lè,NULL,NULL,aber,NA,Waato,NA,NULL,NULL,NA,Katseltuaan,NULL,NA,NA,NA,NA,NA,αφου,NA,NULL,खकर,Kad,mikor,Ketika,NULL,NULL,NA,、,NA,NA,NA,NULL,NULL,NA,NULL,NA,no,ा,ာ,ि,NA,NULL,Filistrenes,NA,",",چون,raha,widząc,NULL,NA,NA,NA,NA,NA,NULL,NULL,NA,keď,ko,NULL,NULL,Cuando,videvši,NA,när,NA,డ,nang,และเม,NA,NULL,NA,NA,NA,NA,Zabona,NA
b.1SA.7.7,"And when the Philistines heard that the children of Israel were gathered together to Mizpeh , the lords of the Philistines went up against Israel . And when the children of Israel heard it , they were afraid of the Philistines .",when,NA,NULL,NA,Kur,NULL,NA,NULL,NA,NA,NA,като,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,Lè,Uslyšavše,NULL,aber,NA,Waato,NA,Kiam,NULL,NA,Kun,NULL,NA,NA,NA,NA,NA,NULL,NA,NULL,जब,Kad,kor,Ketika,er,NULL,NA,、,NA,NA,NA,NULL,NULL,NA,NULL,NA,no,NULL,NULL,ि,NA,Toen,NULL,NA,",",چون,rehefa,gdy,Quando,NA,NA,NA,NA,NA,NULL,NULL,NA,keď,Ko,vakati,markay,Cuando,kad,NA,när,NA,ప,nang,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1SA.7.7,"And when the Philistines heard that the children of Israel were gathered together to Mizpeh , the lords of the Philistines went up against Israel . And when the children of Israel heard it , they were afraid of the Philistines .",when,NA,NULL,NA,Kur,NULL,NA,NULL,NA,NA,NA,като,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,Lè,Uslyšavše,NULL,aber,NA,Waato,NA,Kiam,NULL,NA,Kun,NULL,NA,NA,NA,NA,NA,NULL,NA,NULL,जब,Kad,kor,Ketika,er,NULL,NA,、,NA,NA,NA,NULL,NULL,NA,NULL,NA,no,NULL,NULL,ि,NA,Toen,NULL,NA,",",چون,rehefa,gdy,Quando,NA,NA,NA,NA,NA,NULL,NULL,NA,keď,Ko,vakati,markay,Cuando,kad,NA,när,NA,ప,nang,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1SA.8.1,"And it came to pass , when Samuel was old , that he made his sons judges over Israel .",when,NA,toe,NA,Kur,ጊዜ,NA,لما,NA,NA,NA,когато,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,Lè,pak,NULL,aber,NA,Waato,NA,Kiam,NULL,NA,Kun,Lorsque,NA,NA,NA,NA,NA,οτε,NA,כאשר,NULL,Kad,mikor,Setelah,Er,Quando,NA,NULL,NA,NA,NA,NULL,cum,NA,Kai,NA,ka,व,အခ,त,NA,Toen,NULL,NA,",",چون,rehefa,gdy,havendo,NA,NA,NA,NA,NA,Cînd,же,NA,keď,Ko,wakati,markii,habiendo,kad,NA,när,NA,నప,nang,่,NA,NULL,NA,NA,NA,NA,xenikweni,NA
b.1SA.8.6,"But the thing displeased Samuel , when they said , Give us a king to judge us . And Samuel prayed unto the LORD .",when,NA,toe,NA,sepse,ጊዜ,NA,اذ,NA,NA,NA,гдето,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,t,že,at,daß,NA,kaŋ,NA,kiam,NULL,NA,NULL,qu,NA,NA,NA,NA,NA,οτι,NA,כאשר,NULL,NULL,hogy,usul,að,proposta,NA,NULL,NA,NA,NA,NULL,NULL,NA,",",NA,i,ह,သ,ि,NA,NULL,da,NA,un,نظرسموئیل,NULL,NULL,quando,NA,NA,NA,NA,NA,văzut,когда,NA,keď,NULL,NULL,markii,porque,NULL,NA,att,NA,ప,nang,เม,NA,NULL,NA,NA,NA,NA,xa,NA
b.1SA.9.5,"And when they were come to the land of Zuph , Saul said to his servant that was with him , Come , and let us return ; lest my father leave caring for the asses , and take thought for us .",when,NA,NULL,NA,Kur,NULL,NA,ولما,NA,NA,NA,когато,NA,paghiadto,NA,NULL,NA,NA,NA,NA,NA,NA,Lè,Když,NULL,aber,NA,Waato,NA,Kiam,NA,NA,Kun,lorsque,NA,NA,NA,NA,NA,Οτε,NA,NULL,जब,Kad,Mikor,Ketika,er,Quando,NA,NULL,NA,NA,NA,때에,cum,NA,Kai,NA,no,ह,NULL,NULL,NA,Toen,NULL,NA,NULL,چون,nony,NULL,Vindo,NA,NA,NA,NA,NA,cînd,Когда,NA,potom,Ko,vakati,markay,Cuando,kad,NA,När,NA,నప,Nang,เม,NA,NULL,NA,NA,NA,NA,Bakufika,NA
b.1SA.9.9,"( Beforetime in Israel , when a man went to inquire of God , thus he spake , Come , and let us go to the seer : for he that is now called a Prophet was beforetime called a Seer . )",when,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b.1SA.9.14,"And they went up into the city : and when they were come into the city , behold , Samuel came out against them , for to go up to the high place .",when,NA,Toe,NA,ndërsa,ጊዜ,NA,وفيما,NA,NA,NA,като,NA,paghiabut,NA,候,NA,NA,NA,NA,NA,NA,Antan,když,som,da,NA,tooyanta,NA,Apenaux,NULL,NA,Kun,quand,NA,NA,NA,NA,NA,ενω,NA,NULL,NULL,Kad,mikor,ketika,Þegar,Mentre,NA,、,NA,NA,NA,때에,cumque,NA,NULL,NA,ka,ह,NULL,ि,NA,toen,samme,NA,",",چون,nony,gdy,ao,NA,NA,NA,NA,NA,cînd,Когда,NA,keď,ko,Vakati,markay,cuando,kad,NA,när,NA,NULL,pagpasok,ื,NA,NULL,NA,NA,NA,NA,",",NA
b.1SA.9.17,"And when Samuel saw Saul , the LORD said unto him , Behold the man whom I spake to thee of ! this same shall reign over my people .",when,NA,NULL,NA,Kur,ጊዜ,NA,فلما,NA,NA,NA,когато,NA,diha,NA,候,NA,NA,NA,NA,NA,NA,Lè,když,da,nun,NA,waato,NA,Kiam,NULL,NA,Kun,Lorsque,NA,NA,NA,NA,NA,οτε,NA,NULL,जब,kad,Mikor,Ketika,er,Quando,NA,NULL,NA,NA,NA,NULL,cumque,NA,Kai,NA,no,े,NULL,ि,NA,Toen,nu,NA,",",چون,nony,gdy,quando,NA,NA,NA,NA,NA,Cînd,Когда,NA,NULL,ko,wakati,NULL,Cuando,kad,NA,nu,NA,ప,nang,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1SA.9.25,"And when they were come down from the high place into the city , Samuel communed with Saul upon the top of the house .",when,NA,het,NA,NULL,NULL,NA,ولما,NA,NA,NA,като,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,Apre,když,NULL,da,NA,Kaŋ,NA,NULL,NULL,NA,Kun,NULL,NA,NA,NA,NA,NA,αφου,NA,NULL,NULL,NULL,miután,Setelah,NULL,NULL,NA,NULL,NA,NA,NA,NULL,NULL,NA,NULL,NA,i,व,NULL,पछ,NA,NULL,gikk,NA,",",وچون,NULL,gdy,NULL,NA,NA,NA,NA,NA,NULL,NULL,NA,keď,ko,vakati,markay,cuando,NULL,NA,NULL,NA,డ,nang,และเม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1SA.10.2,"When thou art departed from me to day , then thou shalt find two men by Rachel ' s sepulchre in the border of Benjamin at Zelzah ; and they will say unto thee , The asses which thou wentest to seek are found : and , lo , thy father hath left the care of the asses , and sorroweth for you , saying , What shall I do for my son ?",When,NA,As,NA,kur,NULL,NA,NULL,NA,NA,NA,Като,NA,Sa,NA,NULL,NA,NA,NA,NA,NA,NA,Lè,Když,Når,Wenn,NA,NULL,NA,Kiam,NA,NA,Kun,NULL,NA,NA,NA,NA,NA,Αφου,NA,בלכתך,जब,Kad,Mikor,NULL,Þegar,NULL,NA,NULL,NA,NA,NA,NULL,cum,NA,NULL,NA,Ka,े,အခ,NULL,NA,Wanneer,Når,NA,chiangin,NULL,Rehefa,Gdy,Quando,NA,NA,NA,NA,NA,NULL,когда,NA,Keď,Ko,Kana,NULL,cuando,Kad,NA,När,NA,NULL,NULL,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1SA.10.5,"After that thou shalt come to the hill of God , where is the garrison of the Philistines : and it shall come to pass , when thou art come thither to the city , that thou shalt meet a company of prophets coming down from the high place with a psaltery , and a tabret , and a pipe , and a harp , before them ; and they shall prophesy :",when,NA,NULL,NA,duke,ጊዜ,NA,عند,NA,NA,NA,като,NA,diha,NA,候,NA,NA,NA,NA,NA,NA,Lè,když,når,wenn,NA,NULL,NA,kiam,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,οταν,NA,ויהי,जब,Kad,Mikor,NULL,þegar,mentre,NA,NULL,NA,NA,NA,때에,cum,NA,NULL,NA,i,NULL,အခ,जब,NA,NULL,når,NA,NULL,چون,rehefa,gdy,ao,NA,NA,NA,NA,NA,Cînd,когда,NA,keď,ko,kana,markaad,cuando,kad,NA,när,NA,డ,pagdating,่,NA,NULL,NA,NA,NA,NA,xa,NA
b.1SA.10.7,"And let it be , when these signs are come unto thee , that thou do as occasion serve thee ; for God is with thee .",when,NA,as,NA,Kur,ጊዜ,NA,واذا,NA,NA,NA,когато,NA,diha,NA,時,NA,NA,NA,NA,NA,NA,Lè,Když,Når,nun,NA,Waato,NA,NULL,NULL,NA,kun,Lorsque,NA,NA,NA,NA,NA,οταν,NA,כי,जब,kad,pedig,NULL,þegar,Quando,NA,NULL,NA,NA,NA,NULL,quando,NA,Kai,NA,i,NULL,အခ,पछ,NA,NULL,da,NA,chiangin,هنگامی,rehefa,gdy,Quando,NA,NA,NA,NA,NA,Cînd,Когда,NA,keď,ko,kana,markii,cuando,kad,NA,att,NA,NULL,pagka,NULL,NA,NULL,NA,NA,NA,NA,xa,NA
b.1SA.10.9,"And it was so , that when he had turned his back to go from Samuel , God gave him another heart : and all those signs came to pass that day .",when,NA,toe,NA,Sapo,ጊዜ,NA,عند,NA,NA,NA,когато,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,když,Da,da,NA,Waato,NA,kiam,NULL,NA,kun,NULL,NA,NA,NA,NA,NA,οτε,NA,NULL,NULL,NULL,mint,NULL,Þegar,quando,NA,NULL,NA,NA,NA,때에,cum,NA,NULL,NA,NULL,NULL,အခ,जब,NA,Nadat,nu,NA,takin,چون,raha,gdy,NULL,NA,NA,NA,NA,NA,ce,Саул,NA,keď,ko,NULL,markuu,cuando,kad,NA,nu,NA,ప,nang,NULL,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1SA.10.10,"And when they came thither to the hill , behold , a company of prophets met him ; and the Spirit of God came upon him , and he prophesied among them .",when,NA,Nadat,NA,Sapo,ጊዜ,NA,ولما,NA,NA,NA,NULL,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,Lè,NULL,NULL,da,NA,Waato,NA,Kiam,NULL,NA,kun,Lorsqu,NA,NA,NA,NA,NA,οτε,NA,NULL,जब,Kad,mikor,saat,Er,NULL,NA,、,NA,NA,NA,때에,NULL,NA,NULL,NA,no,ह,အခ,ि,NA,zagen,NULL,NA,takin,چون,rehefa,NULL,Quando,NA,NA,NA,NA,NA,Cînd,NULL,NA,potom,ko,NULL,markay,Cuando,kad,NA,När,NA,నప,nang,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
