sent_id,context,eng,acu,afr,ake,alb,amh,amu,ara,arm,baq,bsn,bul,cak,ceb,cha,chi,chq,chr,chu,cjp,cni,cop,crp,cze,dan,deu,dik,dje,dop,epo,est,ewe,fin,fra,gbi,gla,glv,got,grc,gre,guj,heb,hin,hrv,hun,ind,isl,ita,jak,jap,jiv,kab,kbh,kor,lat,lav,lit,mam,mao,mar,mya,nep,nhg,nld,nor,ojb,pck,pes,plt,pol,por,pot,ppk,quc,quw,rom,rum,rus,shi,slk,slv,sna,som,spa,srp,ssw,swe,syr,tel,tgl,tha,tmh,tur,ukr,usp,wal,wol,xho,zul
b.1SA.13.6,when the men of israel saw that they were in a strait for the people were distressed then the people did hide themselves in caves and in thickets and in rocks and in high places and in pits,when,NA,toe,NA,kur,NULL,NA,ولما,NA,NA,NA,когато,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,vin,a,da,da,NA,saaya,NA,NULL,NA,NA,kun,NULL,NA,NA,NA,NA,NA,οτε,NA,NULL,जब,kad,mikor,NULL,er,quando,NA,NULL,NA,NA,NA,NULL,cum,NA,NULL,NA,NULL,पडल,အခ,ल,NA,toen,nu,NA,NULL,چون,nony,NULL,vendo,NA,NA,NA,NA,NA,NULL,NULL,NA,a,NULL,zvino,markay,cuando,NULL,NA,nu,NA,NULL,nang,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1SA.14.17,then said saul unto the people that were with him number now and see who is gone from us and when they had numbered behold jonathan and his armourbearer were not there,when,NA,NULL,NA,NULL,ጊዜ,NA,NULL,NA,NA,NA,като,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,když,og,da,NA,waato,NA,NULL,NULL,NA,kun,NULL,NA,NA,NA,NA,NA,οτε,NA,NULL,नकर,kad,mikor,NULL,könnuðu,NULL,NA,NULL,NA,NA,NA,NULL,cumque,NA,NULL,NA,no,NULL,NULL,ल,NA,na,NULL,NA,huan,که,nony,gdy,NULL,NA,NA,NA,NA,NA,numărăţi,NULL,NA,keď,ko,vakati,markay,al,kad,NA,när,NA,NULL,nang,และเม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1SA.14.22,likewise all the men of israel which had hid themselves in mount ephraim when they heard that the philistines fled even they also followed hard after them in the battle,when,NA,NULL,NA,kur,ጊዜ,NA,NULL,NA,NA,NA,като,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,když,da,da,NA,waato,NA,NULL,NULL,NA,kun,NULL,NA,NA,NA,NA,NA,NULL,NA,NULL,NULL,NULL,mikor,NULL,er,quando,NA,NULL,NA,NA,NA,NULL,cum,NA,kai,NA,NULL,ह,အခ,NULL,NA,toen,da,NA,a,چون,raha,gdy,NULL,NA,NA,NA,NA,NA,NULL,NULL,NA,NULL,ko,vakati,markii,NULL,kad,NA,när,NA,NULL,nang,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1SA.14.26,and when the people were come into the wood behold the honey dropped but no man put his hand to his mouth for the people feared the oath,when,NA,toe,NA,NULL,ጊዜ,NA,ولما,NA,NA,NA,като,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,t,když,da,da,NA,waato,NA,kiam,NULL,NA,kun,lorsque,NA,NA,NA,NA,NA,οτε,NA,ויבא,जब,kad,kor,NULL,er,NULL,NA,NULL,NA,NA,NA,때에,ingressus,NA,NULL,NA,no,NA,အခ,NA,NA,NULL,samme,NA,un,چون,rehefa,tedy,pois,NA,NA,NA,NA,NA,cînd,NULL,NA,keď,ko,vakati,markii,cuando,kad,NA,när,NA,ప,nang,เม,NA,NA,NA,NA,NA,NA,NULL,NA
b.1SA.14.27,but jonathan heard not when his father charged the people with the oath wherefore he put forth the end of the rod that was in his hand and dipped it in an honeycomb and put his hand to his mouth and his eyes were enlightened,when,NA,toe,NA,kur,ጊዜ,NA,عندما,NA,NA,NA,че,NA,diha,NA,見,NA,NA,NA,NA,NA,NA,NULL,neslyšev,at,daß,NA,waato,NA,kiam,NULL,NA,kun,que,NA,NA,NA,NA,NA,οτε,NA,NULL,NULL,kad,hogy,bahwa,er,che,NA,しかしヨナタンは,NA,NA,NA,때에,cum,NA,NULL,NA,NULL,व,သည,NULL,NA,nadat,at,NA,NULL,هنگامی,NULL,gdy,quando,NA,NA,NA,NA,NA,NULL,когда,NA,keď,ko,NULL,markii,cuando,kad,NA,när,NA,ప,nang,NULL,NA,NULL,NA,NA,NA,NA,ubengamvanga,NA
b.1SA.14.52,and there was sore war against the philistines all the days of saul and when saul saw any strong man or any valiant man he took him unto him,when,NA,NULL,NA,që,ጊዜ,NA,واذا,NA,NA,NA,когато,NA,ni,NA,NULL,NA,NA,NA,NA,NA,NA,fwa,NULL,gang,wo,NA,waati,NA,kiam,NULL,NA,kenen,dès,NA,NA,NA,NA,NA,οποτε,NA,NULL,जब,hrabra,a,apabila,sæi,se,NA,NULL,NA,NA,NA,NULL,quemcumque,NA,NULL,NA,ka,NULL,NULL,NULL,NA,als,hvor,NA,huan,که,raha,gdziekolwiek,que,NA,NA,NA,NA,NA,ce,когда,NA,NULL,kjerkoli,wakati,markuu,cuando,NULL,NA,varhelst,NA,NULL,NULL,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1SA.15.2,thus saith the lord of hosts i remember that which amalek did to israel how he laid wait for him in the way when he came up from egypt,when,NA,by,NA,ndërsa,ጊዜ,NA,عند,NA,NA,NA,когато,NA,diha,NA,時,NA,NA,NA,NA,NA,NA,lè,když,da,da,NA,waato,NA,kiam,NULL,NA,kun,lorsqu,NA,NA,NA,NA,NA,οτε,NA,NULL,जब,kad,mikor,ketika,er,quando,NA,NULL,NA,NA,NA,NULL,cum,NA,kai,NA,i,पडल,NULL,जब,NA,toen,da,NA,lai,هنگامی,fony,gdy,quando,NA,NA,NA,NA,NA,cînd,когда,NA,keď,ko,nguva,markay,cuando,kad,NA,när,NA,NULL,nang,NULL,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1SA.15.6,and saul said unto the kenites go depart get you down from among the amalekites lest i destroy you with them for ye shewed kindness to all the children of israel when they came up out of egypt so the kenites departed from among the amalekites,when,NA,by,NA,kur,ጊዜ,NA,عند,NA,NA,NA,когато,NA,diha,NA,時,NA,NA,NA,NA,NA,NA,lè,když,dengang,da,NA,waato,NA,kiam,NULL,NA,kun,lorsqu,NA,NA,NA,NA,NA,οτε,NA,NULL,समय,kad,mikor,ketika,er,quando,NA,NULL,NA,NA,NA,때에,cum,NA,einant,NA,to,ह,အခ,हर,NA,als,da,NA,NULL,هنگامی,fony,gdy,quando,NA,NA,NA,NA,NA,cînd,когда,NA,keď,ko,panguva,markii,cuando,kad,NA,när,NA,నప,nang,NULL,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1SA.15.12,and when samuel rose early to meet saul in the morning it was told samuel saying saul came to carmel and behold he set him up a place and is gone about and passed on and gone down to gilgal,when,NA,NULL,NA,NULL,ጊዜ,NA,NULL,NA,NA,NA,като,NA,si,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,NULL,da,NULL,NA,NULL,NA,NULL,NULL,NA,NULL,NULL,NA,NA,NA,NA,NA,οτε,NA,NULL,जब,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,cumque,NA,NULL,NA,ka,NULL,NULL,ग,NA,NULL,da,NA,NULL,NULL,NULL,NULL,e,NA,NA,NA,NA,NA,s,и,NA,NULL,NULL,zvino,NULL,cuando,NULL,NA,sedan,NA,NULL,si,เอลล,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1SA.15.17,and samuel said when thou wast little in thine own sight wast thou not made the head of the tribes of israel and the lord anointed thee king over israel,when,NA,hoewel,NA,kur,NULL,NA,اذ,NA,NA,NA,когато,NA,bisan,NA,NULL,NA,NA,NA,NA,NA,NA,lè,NULL,da,da,NA,waato,NA,NULL,NULL,NA,NULL,lorsque,NA,NA,NA,NA,NA,ενω,NA,NULL,जब,NULL,NULL,NULL,er,NULL,NA,NULL,NA,NA,NA,NULL,cum,NA,kai,NA,i,NULL,NULL,ल,NA,toen,da,NA,NULL,هنگامی,NULL,gdyś,pois,NA,NA,NA,NA,NA,cînd,когда,NA,keď,ko,NULL,NULL,aunque,NULL,NA,fastän,NA,నప,bagaman,เอลเร,NA,NULL,NA,NA,NA,NA,akubanga,NA
b.1SA.16.6,and it came to pass when they were come that he looked on eliab and said surely the lord s anointed is before him,when,NA,toe,NA,kur,ጊዜ,NA,لما,NA,NA,NA,като,NA,diha,NA,候,NA,NA,NA,NA,NA,NA,lè,vida,da,da,NA,waato,NA,kiam,NULL,NA,kun,lorsqu,NA,NA,NA,NA,NA,NULL,NA,NULL,जब,kad,mikor,ketika,er,quando,NA,NULL,NA,NA,NA,보고,cumque,NA,kai,NA,no,व,အခ,जब,NA,toen,da,NA,NULL,چون,nony,gdy,entrando,NA,NA,NA,NA,NA,cînd,когда,NA,keď,ko,vakati,markay,cuando,videvši,NA,när,NA,నప,nang,NULL,NA,NULL,NA,NA,NA,NA,ekuzeni,NA
b.1SA.16.16,let our lord now command thy servants which are before thee to seek out a man who is a cunning player on an harp and it shall come to pass when the evil spirit from god is upon thee that he shall play with his hand and thou shalt be well,when,NA,as,NA,kur,ጊዜ,NA,اذا,NA,NA,NA,когато,NA,diha,NA,候,NA,NA,NA,NA,NA,NA,fwa,když,når,wenn,NA,waati,NA,kiam,NA,NA,kun,quand,NA,NA,NA,NA,NA,οποτε,NA,בהיות,जब,kad,mikor,bilamana,þegar,quando,NA,NULL,NA,NA,NA,때에,quando,NA,kai,NA,NULL,ह,အခ,ल,NA,als,NULL,NA,NULL,چون,rehefa,gdy,quando,NA,NA,NA,NA,NA,cînd,когда,NA,keď,kadar,kana,markuu,cuando,kad,NA,när,NA,నప,pagka,NULL,NA,NULL,NA,NA,NA,NA,wakuba,NA
b.1SA.16.23,and it came to pass when the evil spirit from god was upon saul that david took an harp and played with his hand so saul was refreshed and was well and the evil spirit departed from him,when,NA,wanneer,NA,kur,ጊዜ,NA,عندما,NA,NA,NA,когато,NA,diha,NA,候,NA,NA,NA,NA,NA,NA,fwa,kdyžkoli,når,wenn,NA,waati,NA,kiam,NULL,NA,NULL,lorsque,NA,NA,NA,NA,NA,οποτε,NA,בהיות,जब,kad,mikor,itu,þegar,quando,NA,神から出る悪霊がサウルに臨む時,NA,NA,NA,때에,NULL,NA,kai,NA,NULL,ह,အခ,जब,NA,als,da,NA,NULL,هنگامی,raha,gdy,quando,NA,NA,NA,NA,NA,cînd,когда,NA,kedykoľvek,kadar,kana,markuu,cuando,kad,NA,när,NA,నప,pagka,อไร,NA,zaman,NA,NA,NA,NA,wakufika,NA
b.1SA.17.11,when saul and all israel heard those words of the philistine they were dismayed and greatly afraid,when,NA,toe,NA,kur,ጊዜ,NA,ولما,NA,NA,NA,когато,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,lè,když,da,da,NA,waato,NA,kiam,NULL,NA,kun,NULL,NA,NA,NA,NA,NA,οτε,NA,NULL,NULL,kad,mikor,ketika,þegar,NULL,NA,NULL,NA,NA,NA,NULL,autem,NA,NULL,NA,NULL,ह,NULL,NULL,NA,toen,da,NA,huan,چون,raha,NULL,NULL,NA,NA,NA,NA,NA,NULL,NULL,NA,keď,ko,zvino,markay,cuando,kad,NA,då,NA,నప,nang,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1SA.17.24,and all the men of israel when they saw the man fled from him and were sore afraid,when,NA,NULL,NA,hyri,ጊዜ,NA,لما,NA,NA,NA,като,NA,diha,NA,見,NA,NA,NA,NA,NA,NA,lè,jakž,da,wenn,NA,waato,NA,NULL,NULL,NA,kun,s,NA,NA,NA,NA,NA,ως,NA,NULL,NULL,čim,mikor,setelah,er,quando,NA,NULL,NA,NA,NA,NULL,cum,NA,NULL,NA,NULL,ह,အခ,पछ,NA,zodra,da,NA,NULL,چون,raha,NULL,NULL,NA,NA,NA,NA,NA,NULL,NULL,NA,keď,NULL,vakati,markii,al,kad,NA,när,NA,NULL,NULL,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1SA.17.28,and eliab his eldest brother heard when he spake unto the men and eliab s anger was kindled against david and he said why camest thou down hither and with whom hast thou left those few sheep in the wilderness i know thy pride and the naughtiness of thine heart for thou art come down that thou mightest see the battle,when,NA,toe,NA,ndërsa,NULL,NA,NULL,NA,NA,NA,като,NA,diha,NA,見,NA,NA,NA,NA,NA,NA,NULL,NULL,da,NULL,NA,waato,NA,kiam,NULL,NA,kun,NULL,NA,NA,NA,NA,NA,ενω,NA,וישמע,NULL,kad,NULL,NULL,hvað,mentre,NA,NULL,NA,NA,NA,NULL,cum,NA,NULL,NA,no,ह,NULL,NULL,NA,toen,NULL,NA,lai,چون,NULL,gdy,quando,NA,NA,NA,NA,NA,NULL,NULL,NA,keď,NULL,NULL,markuu,NULL,kad,NA,huru,NA,ప,nang,NULL,NA,NULL,NA,NA,NA,NA,wayekuva,NA
b.1SA.17.31,and when the words were heard which david spake they rehearsed them before saul and he sent for him,when,NA,toe,NA,NULL,NULL,NA,NULL,NA,NA,NA,когато,NA,sa,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,roznesla,NULL,da,NA,waato,NA,kiam,NULL,NA,NULL,lorsqu,NA,NA,NA,NA,NA,οτε,NA,NULL,जब,kad,mikor,NULL,er,NULL,NA,NULL,NA,NA,NA,NULL,NULL,NA,NULL,NA,no,व,NULL,NULL,NA,toen,NULL,NA,NULL,چون,nony,NULL,ouvidas,NA,NA,NA,NA,NA,cînd,и,NA,keď,ko,vakati,markii,NULL,kad,NA,NULL,NA,NULL,nang,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1SA.17.35,and i went out after him and smote him and delivered it out of his mouth and when he arose against me i caught him by his beard and smote him and slew him,when,NA,as,NA,se,ጊዜ,NA,ولما,NA,NA,NA,когато,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,lè,NULL,NULL,da,NA,waato,NA,se,NULL,NA,jos,s,NA,NA,NA,NA,NA,καθως,NA,בזקנו,जब,ako,ha,jika,ef,se,NA,NULL,NA,NA,NA,내었고,NULL,NA,jei,NA,no,NULL,အခ,ल,NA,toen,NULL,NA,NULL,چون,nony,gdy,NULL,NA,NA,NA,NA,NA,dacă,еслион,NA,keď,ako,kana,NULL,si,kad,NA,om,NA,చ,pagka,นมาจากปากของม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1SA.17.42,and when the philistine looked about and saw david he disdained him for he was but a youth and ruddy and of a fair countenance,when,NA,toe,NA,NULL,NULL,NA,ولما,NA,NA,NA,когато,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,NA,lè,když,da,nun,NA,waato,NA,kiam,NA,NA,kun,lorsqu,NA,NA,NA,NA,NA,οτε,NA,NULL,जब,kad,mikor,ketika,er,quando,NA,NULL,NA,NA,NA,NULL,cumque,NA,kai,NA,no,NULL,အခ,ग,NA,NA,da,NA,huan,NULL,nony,gdy,quando,NA,NA,NA,NA,NA,cînd,NULL,NA,keď,ko,wakati,markii,cuando,kad,NA,nu,NA,డ,nang,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1SA.17.48,and it came to pass when the philistine arose and came and drew nigh to meet david that david hasted and ran toward the army to meet the philistine,when,NA,toe,NA,kur,ጊዜ,NA,لما,NA,NA,NA,като,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,když,da,NULL,NA,waato,NA,kiam,NULL,NA,kun,que,NA,NA,NA,NA,NA,οτε,NA,כי,जब,kad,mikor,NULL,er,appena,NA,そのペリシテびとが立ち上がり,NA,NA,NA,때에,cum,NA,NULL,NA,NULL,ह,အခ,ल,NA,terwijl,nu,NA,NULL,چون,nony,gdy,quando,NA,NA,NA,NA,NA,ce,когда,NA,keď,ko,wakati,markii,cuando,kad,NA,NULL,NA,ప,nang,สเต,NA,NULL,NA,NA,NA,NA,xa,NA
b.1SA.17.51,therefore david ran and stood upon the philistine and took his sword and drew it out of the sheath thereof and slew him and cut off his head therewith and when the philistines saw their champion was dead they fled,when,NA,toe,NA,kur,ጊዜ,NA,فلما,NA,NA,NA,като,NA,pagtan,NA,見,NA,NA,NA,NA,NA,NA,lè,NULL,da,da,NA,saaya,NA,kiam,NA,NA,kun,NULL,NA,NA,NA,NA,NA,NULL,NA,NULL,यह,kad,levágta,NA,er,NULL,NA,NULL,NA,NA,NA,NULL,NULL,NA,NULL,NA,no,व,အခ,जब,NA,NA,da,NA,huan,چون,nony,gdy,NULL,NA,NA,NA,NA,NA,cînd,NULL,NA,keď,ko,zvino,markay,cuando,kad,NA,när,NA,NULL,nang,เม,NA,NULL,NA,NA,NA,NA,ke,NA
b.1SA.17.55,and when saul saw david go forth against the philistine he said unto abner the captain of the host abner whose son is this youth and abner said as thy soul liveth o king i cannot tell,when,NA,toe,NA,kur,ጊዜ,NA,ولما,NA,NA,NA,когато,NA,diha,NA,見,NA,NA,NA,NA,NA,NA,lè,když,da,da,NA,waato,NA,kiam,NULL,NA,kun,lorsque,NA,NA,NA,NA,NA,οτε,NA,NULL,जब,kad,mikor,ketika,þegar,mentre,NA,NULL,NA,NA,NA,NULL,quo,NA,kai,NA,NULL,NULL,NULL,ल,NA,terwijl,da,NA,NULL,چون,nony,gdy,quando,NA,NA,NA,NA,NA,cînd,когда,NA,keď,ko,wakati,markuu,cuando,kad,NA,när,NA,నప,nang,เม,NA,NULL,NA,NA,NA,NA,xa,NA
b.1SA.18.1,and it came to pass when he had made an end of speaking unto saul that the soul of jonathan was knit with the soul of david and jonathan loved him as his own soul,when,NA,nadat,NA,kur,ጊዜ,NA,لما,NA,NA,NA,като,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,lè,když,NULL,da,NA,waato,NA,kiam,NULL,NA,kun,dès,NA,NA,NA,NA,NA,NULL,NA,ככלתו,जब,kad,minekutána,setelah,þegar,quando,NA,NULL,NA,NA,NA,NULL,cum,NA,kalbant,NA,NULL,NULL,NULL,पछ,NA,nadat,NULL,NA,NULL,چون,rehefa,gdy,NULL,NA,NA,NA,NA,NA,NULL,когда,NA,keď,ko,wakati,markii,cuando,kad,NA,NULL,NA,నప,nang,NULL,NA,NULL,NA,NA,NA,NA,xa,NA
b.1SA.18.6,and it came to pass as they came when david was returned from the slaughter of the philistine that the women came out of all cities of israel singing and dancing to meet king saul with tabrets with joy and with instruments of musick,when,NA,nadat,NA,kur,ጊዜ,NA,حين,NA,NA,NA,NULL,NA,diha,NA,候,NA,NA,NA,NA,NA,NA,lè,a,da,da,NA,NULL,NA,kiam,NA,NA,kun,après,NA,NA,NA,NA,NA,ενω,NA,בשוב,जब,kad,mikor,ketika,er,NULL,NA,NULL,NA,NA,NA,때에,cum,NA,NULL,NA,NULL,ह,NULL,NULL,NA,nadat,da,NA,NULL,هنگامی,NULL,a,quando,NA,NA,NA,NA,NA,NULL,NULL,NA,keď,ko,NULL,markii,cuando,kad,NA,då,NA,నప,nang,NULL,NA,sonra,NA,NA,NA,NA,ekufikeni,NA
b.1SA.18.15,wherefore when saul saw that he behaved himself very wisely he was afraid of him,when,NA,toe,NA,duke,NULL,NA,فلما,NA,NA,NA,като,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,když,da,nun,NA,waato,NA,kaj,NULL,NA,kun,NULL,NA,NA,NA,NA,NA,NULL,NA,NULL,जब,kad,mikor,ketika,er,NULL,NA,NULL,NA,NA,NA,NULL,NULL,NA,NULL,NA,NULL,व,NULL,NULL,NA,toen,nu,NA,huan,چون,nony,gdy,NULL,NA,NA,NA,NA,NA,NULL,NULL,NA,keď,ko,zvino,markuu,al,a,NA,nu,NA,NULL,nang,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1SA.18.19,but it came to pass at the time when merab saul s daughter should have been given to david that she was given unto adriel the meholathite to wife,when,NA,dat,NA,kur,ጊዜ,NA,اعطاء,NA,NA,NA,когато,NA,si,NA,候,NA,NA,NA,NA,NA,NA,NULL,když,da,daß,NA,saaya,NA,ke,NA,NA,kun,où,NA,NA,NA,NA,NA,NULL,NA,תת,तब,NULL,mikor,NULL,NULL,quando,NA,NULL,NA,NA,NA,NULL,cum,NA,kai,NA,NULL,NULL,အခ,जब,NA,huwelijkte,NULL,NA,NULL,که,namoahana,gdy,que,NA,NA,NA,NA,NA,cînd,NULL,NA,keď,ko,NULL,NULL,cuando,NULL,NA,när,NA,NULL,si,เม,NA,geldiğinde,NA,NA,NA,NA,NULL,NA
b.1SA.18.26,and when his servants told david these words it pleased david well to be the king s son in law and the days were not expired,when,NA,toe,NA,kur,NULL,NA,NULL,NA,NA,NA,когато,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,NULL,da,da,NA,waato,NA,NULL,NULL,NA,kun,NULL,NA,NA,NA,NA,NA,οτε,NA,NULL,जब,NULL,gmondák,setelah,NULL,NULL,NA,NULL,NA,NA,NA,NULL,cumque,NA,kai,NA,no,NULL,အခ,ल,NA,toen,da,NA,huan,NULL,rehefa,NULL,tendo,NA,NA,NA,NA,NA,NULL,NULL,NA,keď,ko,zvino,markay,cuando,NULL,NA,när,NA,NULL,nang,และเม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1SA.19.14,and when saul sent messengers to take david she said he is sick,when,NA,toe,NA,kur,NULL,NA,NULL,NA,NA,NA,когато,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,lè,tedy,da,da,NA,waato,NA,kiam,NULL,NA,kun,lorsque,NA,NA,NA,NA,NA,οτε,NA,NULL,जब,kad,kor,ketika,þegar,NULL,NA,NULL,NA,NA,NA,NULL,NULL,NA,kai,NA,no,ज,အခ,NULL,NA,toen,da,NA,huan,وچون,nony,NULL,quando,NA,NA,NA,NA,NA,cînd,и,NA,keď,ko,zvino,markii,cuando,kad,NA,sedan,NA,NULL,nang,เม,NA,geldiğinde,NA,NA,NA,NA,NULL,NA
b.1SA.19.16,and when the messengers were come in behold there was an image in the bed with a pillow of goats hair for his bolster,when,NA,toe,NA,kur,ጊዜ,NA,NULL,NA,NA,NA,когато,NA,diha,NA,見,NA,NA,NA,NA,NA,NA,lè,když,da,nun,NA,kaŋ,NA,NULL,NA,NA,kun,NULL,NA,NA,NA,NA,NA,οτε,NA,ויבאו,जब,kad,mikor,NULL,er,NULL,NA,NULL,NA,NA,NA,NULL,cumque,NA,NULL,NA,NULL,NULL,အခ,NULL,NA,toen,da,NA,uleh,چون,NULL,gdy,pois,NA,NA,NA,NA,NA,NULL,NULL,NA,keď,ko,zvino,markay,NULL,kad,NA,när,NA,నప,nang,เม,NA,girince,NA,NA,NA,NA,NULL,NA
b.1SA.19.20,and saul sent messengers to take david and when they saw the company of the prophets prophesying and samuel standing as appointed over them the spirit of god was upon the messengers of saul and they also prophesied,when,NA,toe,NA,kur,ጊዜ,NA,ولما,NA,NA,NA,като,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,NA,rive,když,da,und,NA,waato,NA,NULL,NULL,NA,kun,ayant,NA,NA,NA,NA,NA,οτε,NA,NULL,जब,kad,mint,NULL,er,quando,NA,ダビデを捕えるために,NA,NA,NA,NULL,cum,NA,kai,NA,to,व,အခ,NULL,NA,toen,da,NA,NULL,وچون,nony,gdy,quando,NA,NA,NA,NA,NA,NULL,когда,NA,keď,ko,dzakati,markay,NULL,i,NA,när,NA,ప,nang,และเม,NA,zaman,NA,NA,NA,NA,NULL,NA
b.1SA.19.21,and when it was told saul he sent other messengers and they prophesied likewise and saul sent messengers again the third time and they prophesied also,when,NA,toe,NA,NULL,ጊዜ,NA,NULL,NA,NA,NA,като,NA,sa,NA,NULL,NA,NA,NA,NA,NA,NA,lè,když,da,da,NA,waato,NA,kiam,NULL,NA,kun,NULL,NA,NA,NA,NA,NA,οτε,NA,NULL,NULL,kad,mikor,ketika,NULL,NULL,NA,NULL,NA,NA,NA,NULL,cum,NA,NULL,NA,no,ह,NULL,ल,NA,toen,da,NA,NULL,چون,nony,gdy,NULL,NA,NA,NA,NA,NA,NULL,NULL,NA,keď,ko,wakati,markii,cuando,kad,NA,när,NA,నప,nang,เม,NA,duyunca,NA,NA,NA,NA,NULL,NA
b.1SA.20.12,and jonathan said unto david o lord god of israel when i have sounded my father about to morrow any time or the third day and behold if there be good toward david and i then send not unto thee and shew it thee,when,NA,dat,NA,NULL,ጊዜ,NA,متى,NA,NA,NA,като,NA,diha,NA,候,NA,NA,NA,NA,NA,NA,apre,jakž,da,wenn,NA,waato,NA,se,NULL,NA,NULL,NULL,NA,NA,NA,NA,NA,οταν,NA,כי,जब,NULL,NULL,NULL,þegar,NULL,NA,NULL,NA,NA,NA,NULL,NULL,NA,jei,NA,NULL,ज,အခ,NULL,NA,dat,når,NA,hun,چون,rehefa,skoro,NULL,NA,NA,NA,NA,NA,că,NULL,NA,že,ko,kana,markii,cuando,kad,NA,om,NA,డ,pagka,เม,NA,NULL,NA,NA,NA,NA,xa,NA
b.1SA.20.15,but also thou shalt not cut off thy kindness from my house for ever no not when the lord hath cut off the enemies of david every one from the face of the earth,when,NA,wanneer,NA,kur,ጊዜ,NA,حين,NA,NA,NA,когато,NA,diha,NA,候,NA,NA,NA,NA,NA,NA,lè,když,når,wenn,NA,waati,NA,kiam,NULL,NA,kun,lorsque,NA,NA,NA,NA,NA,οταν,NA,NULL,जब,kad,hogyha,apabila,þegar,quando,NA,NULL,NA,NA,NA,끊어버리신,quando,NA,kai,NA,ina,वर,NULL,ल,NA,nadat,når,NA,NULL,که,NULL,gdy,quando,NA,NA,NA,NA,NA,cînd,когда,NA,keď,ko,kana,markii,cuando,kad,NA,när,NA,తర,kahit,ในเม,NA,zaman,NA,NA,NA,NA,NULL,NA
b.1SA.20.19,and when thou hast stayed three days then thou shalt go down quickly and come to the place where thou didst hide thyself when the business was in hand and shalt remain by the stone ezel,when,NA,oormôre,NA,NULL,NULL,NA,NULL,NA,NA,NA,като,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,wè,tedy,NULL,da,NA,waati,NA,NULL,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,αφου,NA,NULL,NULL,NULL,NULL,NULL,en,NULL,NA,NULL,NA,NA,NA,NULL,requiretur,NA,NULL,NA,ka,व,NULL,NULL,NA,nadat,men,NA,nungin,NULL,rehefa,NULL,ao,NA,NA,NA,NA,NA,NULL,NULL,NA,NULL,NULL,kana,markaad,al,čekaj,NA,NULL,NA,NULL,NULL,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1SA.20.19,and when thou hast stayed three days then thou shalt go down quickly and come to the place where thou didst hide thyself when the business was in hand and shalt remain by the stone ezel,when,NA,oormôre,NA,NULL,NULL,NA,NULL,NA,NA,NA,като,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,wè,tedy,NULL,da,NA,waati,NA,NULL,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,αφου,NA,NULL,NULL,NULL,NULL,NULL,en,NULL,NA,NULL,NA,NA,NA,NULL,requiretur,NA,NULL,NA,ka,व,NULL,NULL,NA,nadat,men,NA,nungin,NULL,rehefa,NULL,ao,NA,NA,NA,NA,NA,NULL,NULL,NA,NULL,NULL,kana,markaad,al,čekaj,NA,NULL,NA,NULL,NULL,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
