sent_id,context,eng,acu,afr,ake,alb,amh,amu,ara,arm,baq,bsn,bul,cak,ceb,cha,chi,chq,chr,chu,cjp,cni,cop,crp,cze,dan,deu,dik,dje,dop,epo,est,ewe,fin,fra,gbi,gla,glv,got,grc,gre,guj,heb,hin,hrv,hun,ind,isl,ita,jak,jap,jiv,kab,kbh,kor,lat,lav,lit,mam,mao,mar,mya,nep,nhg,nld,nor,ojb,pck,pes,plt,pol,por,pot,ppk,quc,quw,rom,rum,rus,shi,slk,slv,sna,som,spa,srp,ssw,swe,syr,tel,tgl,tha,tmh,tur,ukr,usp,wal,wol,xho,zul
b.2SA.3.6,and it came to pass while there was war between the house of saul and the house of david that abner made himself strong for the house of saul,while,NA,onderwyl,NA,NULL,NULL,NA,وقوع,NA,NA,NA,докато,NA,samtang,NA,時,NA,NA,NA,NA,NA,NA,pandan,když,NULL,NULL,NA,waati,NA,NULL,NULL,NA,kauan,pendant,NA,NA,NA,NA,NA,NULL,NA,בהיות,जब,dok,míg,sementara,meðan,mentre,NA,サウルの家とダビデの家とが戦いを続けている間に,NA,NA,NA,NULL,cum,NA,NULL,NA,ana,NULL,စဉ,जब,NA,terwijl,mens,NA,sung,هنگامی,mbola,gdy,enquanto,NA,NA,NA,NA,NA,timpul,когда,NA,keď,dokler,NULL,intii,mientras,dok,NA,länge,NA,డగ,samantalang,NULL,NA,NULL,NA,NA,NA,NA,kwakubon,NA
b.2SA.3.35,and when all the people came to cause david to eat meat while it was yet day david sware saying so do god to me and more also if i taste bread or ought else till the sun be down,while,NA,terwyl,NA,sa,ሳይመሽ,NA,NULL,NA,NA,NA,докато,NA,samtang,NA,時,NA,NA,NA,NA,NA,NA,pandan,NULL,medens,da,NA,za,NA,dum,NULL,NA,NULL,pendant,NA,NA,NA,NA,NA,ενω,NA,בעוד,NULL,dok,mikor,NULL,meðan,mentre,NA,NULL,NA,NA,NA,NULL,cum,NA,NULL,NA,NULL,NULL,NULL,NULL,NA,NULL,mens,NA,NULL,NULL,raha,gdy,sendo,NA,NA,NA,NA,NA,cît,NULL,NA,kým,dokler,achiri,intii,mientras,dok,NA,under,NA,NULL,samantalang,ดเสวยพระกระยาหารเม,NA,NULL,NA,NA,NA,NA,kusesemini,NA
b.2SA.7.19,and this was yet a small thing in thy sight o lord god but thou hast spoken also of thy servant s house for a great while to come and is this the manner of man o lord god,while,NA,NULL,NA,ardhme,ዘመን,NA,طويل,NA,NA,NA,като,NA,panahon,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,fernem,NA,NULL,NA,NULL,NULL,NA,NULL,temps,NA,NA,NA,NA,NA,μακρον,NA,NULL,तक,budućnost,NULL,NULL,NULL,NULL,NA,NULL,NA,NA,NA,말씀하실,NULL,NA,NULL,NA,NULL,असत,NULL,NULL,NA,nog,NULL,NA,sung,NULL,mbola,daleki,distantes,NA,NA,NA,NA,NA,pe,NULL,NA,NULL,NULL,panguva,wakhti,NULL,NULL,NA,NULL,NA,లమ,nang,นไกลท,NA,NULL,NA,NA,NA,NA,NULL,NA
b.2SA.12.18,and it came to pass on the seventh day that the child died and the servants of david feared to tell him that the child was dead for they said behold while the child was yet alive we spake unto him and he would not hearken unto our voice how will he then vex himself if we tell him that the child is dead,while,NA,toe,NA,kur,ሳለ,NA,لما,NA,NA,NA,докато,NA,samtang,NA,候,NA,NA,NA,NA,NA,NA,lè,když,da,da,NA,za,NA,dum,NULL,NA,kun,lorsque,NA,NA,NA,NA,NA,ενω,NA,בהיות,जब,dok,mikor,ketika,meðan,quando,NA,NULL,NA,NA,NA,NULL,cum,NA,dar,NA,mea,असत,စဉ,जब,NA,NULL,mens,NA,NULL,چون,fony,póki,sendo,NA,NA,NA,NA,NA,cînd,когда,NA,dokiaľ,ko,NULL,intii,cuando,dok,NA,medan,NA,డగ,samantalang,เม,NA,yaşarken,NA,NA,NA,NA,NULL,NA
b.2SA.12.21,then said his servants unto him what thing is this that thou hast done thou didst fast and weep for the child while it was alive but when the child was dead thou didst rise and eat bread,while,NA,NULL,NA,akoma,ሳለ,NA,NULL,NA,NA,NA,докато,NA,samtang,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,když,medens,da,NA,za,NA,dum,NULL,NA,eläessä,tandis,NA,NA,NA,NA,NA,ενω,NA,NULL,तक,dok,míg,NULL,meðan,ancora,NA,NULL,NA,NA,NA,살았을,adhuc,NA,NULL,NA,i,असत,စဉ,NULL,NA,nog,mens,NA,NULL,وقتی,fony,póki,NULL,NA,NA,NA,NA,NA,cînd,еще,NA,dokiaľ,ko,NULL,intuu,mientras,dok,NA,medan,NA,డగ,samantalang,อทรงพระชนม,NA,yaşarken,NA,NA,NA,NA,NULL,NA
b.2SA.12.22,and he said while the child was yet alive i fasted and wept for i said who can tell whether god will be gracious to me that the child may live,while,NA,toe,NA,kur,ሳለ,NA,NULL,NA,NA,NA,докато,NA,samtang,NA,NULL,NA,NA,NA,NA,NA,NA,t,pokudž,længe,NULL,NA,NULL,NA,dum,NULL,NA,kun,lorsque,NA,NA,NA,NA,NA,ενω,NA,בעוד,जब,dok,míg,ketika,meðan,quando,NA,NULL,NA,NA,NA,살았을,dum,NA,NULL,NA,i,NULL,စဉ,रह,NA,NULL,lenge,NA,NULL,وقتی,fony,póki,quando,NA,NA,NA,NA,NA,cînd,доколе,NA,dokiaľ,dokler,NULL,intii,mientras,dok,NA,länge,NA,NULL,samantalang,เม,NA,yaşarken,NA,NA,NA,NA,xa,NA
b.2SA.13.30,and it came to pass while they were in the way that tidings came to david saying absalom hath slain all the king s sons and there is not one of them left,while,NA,terwyl,NA,ndërsa,ገናም,NA,وفيما,NA,NA,NA,докато,NA,samtang,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,ještě,medens,da,NA,waato,NA,kiam,NULL,NA,ollessaan,comme,NA,NA,NA,NA,NA,ενω,NA,NULL,NULL,dok,még,sementara,meðan,mentre,NA,彼らがまだ着かないうちに,NA,NA,NA,때에,adhuc,NA,dar,NA,i,NULL,အခ,NULL,NA,terwijl,mens,NA,NULL,چون,mbola,gdy,enquanto,NA,NA,NA,NA,NA,cînd,когда,NA,kým,ko,vachiri,NULL,aún,dokle,NA,medan,NA,డగ,samantalang,NULL,NA,NULL,NA,NA,NA,NA,NULL,NA
b.2SA.15.8,for thy servant vowed a vow while i abode at geshur in syria saying if the lord shall bring me again indeed to jerusalem then i will serve the lord,while,NA,toe,NA,NULL,ሳለሁ,NA,عند,NA,NA,NA,когато,NA,samtang,NA,NULL,NA,NA,NA,NA,NA,NA,antan,když,medens,da,NA,za,NA,kiam,NULL,NA,NULL,pendant,NA,NA,NA,NA,NA,οτε,NA,NULL,जब,NULL,mikor,masih,er,NULL,NA,しもべがスリヤのゲシュルにいた時,NA,NA,NA,있을,cum,NA,gyvendamas,NA,i,असत,အခ,NULL,NA,NA,dengang,NA,NULL,وقتی,fony,kiedym,NULL,NA,NA,NA,NA,NA,cînd,живя,NA,keď,ko,NULL,intii,cuando,kad,NA,när,NA,NULL,samantalang,เม,NA,yaşarken,NA,NA,NA,NA,ekuhlaleni,NA
b.2SA.15.12,and absalom sent for ahithophel the gilonite david s counseller from his city even from giloh while he offered sacrifices and the conspiracy was strong for the people increased continually with absalom,while,NA,terwyl,NA,ndërsa,NULL,NA,اذ,NA,NA,NA,докато,NA,samtang,NA,時,NA,NA,NA,NA,NA,NA,t,když,da,da,NA,za,NA,kiam,NULL,NA,kun,pendant,NA,NA,NA,NA,NA,ενω,NA,בזבחו,NULL,NULL,míg,sementara,NULL,mentre,NA,NULL,NA,NA,NA,NULL,cum,NA,NULL,NA,i,असत,NULL,जब,NA,terwijl,mens,NA,NULL,وقتی,raha,gdy,enquanto,NA,NA,NA,NA,NA,cînd,NULL,NA,kým,ko,panguva,intuu,mientras,kad,NA,medan,NA,NULL,samantalang,ดมาจากนครของเขาค,NA,NULL,NA,NA,NA,NA,NULL,NA
b.2SA.17.2,and i will come upon him while he is weary and weak handed and will make him afraid and all the people that are with him shall flee and i will smite the king only,while,NA,terwyl,NA,sa,ሳለ,NA,متعب,NA,NA,NA,като,NA,samtang,NA,趁,NA,NA,NA,NA,NA,NA,antan,dokudž,medens,weil,NA,za,NA,kiam,NA,NA,kun,pendant,NA,NA,NA,NA,NA,ενω,NA,NULL,जब,NULL,míg,sewaktu,meðan,mentre,NA,NULL,NA,NA,NA,때에,quippe,NA,kol,NA,i,असत,စဉ,NULL,NA,NULL,mens,NA,NULL,اورسیده,mbola,pokąd,enquanto,NA,NA,NA,NA,NA,cînd,когда,NA,kým,dokler,NULL,intuu,cuando,dok,NA,medan,NA,NULL,samantalang,จะไปท,NA,NULL,NA,NA,NA,NA,NULL,NA
b.2SA.18.14,then said joab i may not tarry thus with thee and he took three darts in his hand and thrust them through the heart of absalom while he was yet alive in the midst of the oak,while,NA,terwyl,NA,NULL,ሳለ,NA,NULL,NA,NA,NA,като,NA,samtang,NA,趁,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,da,NA,za,NA,kiam,NULL,NA,kun,NULL,NA,NA,NA,NA,NA,ενω,NA,עודנו,थ,koji,NULL,ketika,NULL,che,NA,手に三筋の投げやりを取り,NA,NA,NA,찌르니,NULL,NA,NULL,NA,i,NULL,NULL,रह,NA,terwijl,mens,NA,NULL,NULL,raha,gdy,estando,NA,NA,NA,NA,NA,care,NULL,NA,NULL,ko,achiri,NULL,aún,NULL,NA,medan,NA,NULL,samantalang,บซาโลมขณะท,NA,NULL,NA,NA,NA,NA,NULL,NA
b.2SA.19.32,now barzillai was a very aged man even fourscore years old and he had provided the king of sustenance while he lay at mahanaim for he was a very great man,while,NA,gedurende,NA,kur,ሳለ,NA,NULL,NA,NA,NA,когато,NA,samtang,NA,時,NA,NA,NA,NA,NA,NA,lè,když,medens,als,NA,za,NA,kiam,NA,NA,NULL,pendant,NA,NA,NA,NA,NA,NULL,NA,NULL,रह,dok,míg,selama,meðan,NULL,NA,NULL,NA,NA,NA,NULL,NULL,NA,NULL,NA,NULL,असत,NULL,NULL,NA,NA,NULL,NA,sung,NULL,NULL,NULL,enquanto,NA,NA,NA,NA,NA,timpul,NULL,NA,kým,dokler,NULL,intuu,cuando,dok,NA,medan,NA,డగ,samantalang,ขณะพระองค,NA,mahanayimde,NA,NA,NA,NA,NULL,NA
b.2SA.24.13,so gad came to david and told him and said unto him shall seven years of famine come unto thee in thy land or wilt thou flee three months before thine enemies while they pursue thee or that there be three days pestilence in thy land now advise and see what answer i shall return to him that sent me,while,NA,lank,NA,NULL,NULL,NA,وهم,NA,NA,NA,като,NA,samtang,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,müssest,NA,NULL,NA,kaj,NA,NA,ajavat,NULL,NA,NA,NA,NA,NA,και,NA,NULL,रह,bježiš,bujdossál,selama,NULL,NULL,NA,NULL,NA,NA,NA,NULL,NULL,NA,siaustų,NA,me,NULL,စဉ,NULL,NA,NULL,mens,NA,sung,وایشان,NULL,NULL,enquanto,NA,NA,NA,NA,NA,NULL,NULL,NA,NULL,NULL,NULL,cararaysaa,NULL,NULL,NA,medan,NA,NULL,samantalang,NULL,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1KI.1.14,behold while thou yet talkest there with the king i also will come in after thee and confirm thy words,while,NA,terwyl,NA,ndërsa,NULL,NA,وفيما,NA,NA,NA,докато,NA,samtang,NA,候,NA,NA,NA,NA,NA,NA,pandan,když,medens,wenn,NA,za,NA,dum,NULL,NA,NULL,pendant,NA,NA,NA,NA,NA,ενω,NA,NULL,जब,dok,mialatt,sementara,meðan,mentre,NA,NULL,NA,NA,NA,NULL,NULL,NA,NULL,NA,ana,असत,စဉ,NULL,NA,terwijl,mens,NA,laitakin,وقتی,raha,gdy,estando,NA,NA,NA,NA,NA,NULL,когда,NA,kým,ko,NULL,intaad,mientras,dok,NA,medan,NA,డగ,samantalang,ขณะท,NA,bitirmeden,NA,NA,NA,NA,NULL,NA
b.1KI.1.22,and lo while she yet talked with the king nathan the prophet also came in,while,NA,terwyl,NA,ndërsa,NULL,NA,وبينما,NA,NA,NA,докато,NA,samtang,NA,候,NA,NA,NA,NA,NA,NA,t,když,medens,als,NA,za,NA,dum,NULL,NA,NULL,tandis,NA,NA,NA,NA,NA,ενω,NA,NULL,थ,dok,mikor,sementara,meðan,mentre,NA,NULL,NA,NA,NA,때에,NULL,NA,NULL,NA,i,असत,စဉ,NULL,NA,terwijl,mens,NA,lai,چون,raha,gdy,enquanto,NA,NA,NA,NA,NA,cînd,когда,NA,kým,ko,NULL,intii,mientras,dok,NA,medan,NA,NULL,samantalang,ขณะเม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1KI.1.42,and while he yet spake behold jonathan the son of abiathar the priest came and adonijah said unto him come in for thou art a valiant man and bringest good tidings,while,NA,terwyl,NA,ndërsa,NULL,NA,وفيما,NA,NA,NA,докато,NA,NULL,NA,時,NA,NA,NA,NA,NA,NA,t,když,medens,da,NA,za,NA,kiam,NULL,NA,NULL,NULL,NA,NA,NA,NA,NA,ενω,NA,NULL,थ,dok,mikor,NULL,er,mentre,NA,NULL,NA,NA,NA,때에,NULL,NA,NULL,NA,NULL,NULL,NULL,जब,NA,terwijl,mens,NA,NULL,NULL,raha,gdy,NULL,NA,NA,NA,NA,NA,cînd,NULL,NA,kým,ko,NULL,intuu,mientras,dokle,NA,medan,NA,NULL,samantalang,ขณะท,NA,daha,NA,NA,NA,NA,esathetha,NA
b.1KI.3.20,and she arose at midnight and took my son from beside me while thine handmaid slept and laid it in her bosom and laid her dead child in my bosom,while,NA,terwyl,NA,ndërsa,ሳለሁ,NA,NULL,NA,NA,NA,когато,NA,samtang,NA,趁,NA,NA,NA,NA,NA,NA,antan,když,medens,da,NA,waato,NA,kiam,NULL,NA,vierestäni,tandis,NA,NA,NA,NA,NA,ενω,NA,NULL,जब,dok,mellõlem,sementara,meðan,NULL,NA,NULL,NA,NA,NA,잠든,NULL,NA,kai,NA,i,असत,စဉ,NULL,NA,terwijl,mens,NA,kalin,وقتی,NULL,gdy,enquanto,NA,NA,NA,NA,NA,cînd,когда,NA,keď,ko,NULL,intii,estando,kad,NA,under,NA,NULL,samantalang,ขณะท,NA,NULL,NA,NA,NA,NA,elele,NA
b.1KI.6.7,and the house when it was in building was built of stone made ready before it was brought thither so that there was neither hammer nor axe nor any tool of iron heard in the house while it was in building,while,NA,toe,NA,NULL,NULL,NA,NULL,NA,NA,NA,кат,NA,samtang,NA,時,NA,NA,NA,NA,NA,NA,pandan,když,medens,NULL,NA,waato,NA,dum,NA,NA,NULL,pendant,NA,NA,NA,NA,NA,ενω,NA,NULL,भपन,NULL,NULL,selama,meðan,NULL,NA,NULL,NA,NA,NA,져,cum,NA,NULL,NA,i,NULL,NULL,NULL,NA,NULL,da,NA,sung,NULL,fiasana,gdy,enquanto,NA,NA,NA,NA,NA,timpul,NULL,NA,keď,ko,pakuvakwa,intii,mientras,kad,NA,när,NA,NULL,samantalang,ขณะเม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1KI.12.6,and king rehoboam consulted with the old men that stood before solomon his father while he yet lived and said how do ye advise that i may answer this people,while,NA,gedurende,NA,kur,ሳለ,NA,NULL,NA,NA,NA,когато,NA,buhi,NA,NULL,NA,NA,NA,NA,NA,NA,lè,NULL,NULL,da,NA,za,NA,dum,NA,NA,kun,pendant,NA,NA,NA,NA,NA,NULL,NA,בהיתו,NULL,dok,NULL,NULL,meðan,durante,NA,NULL,NA,NA,NA,생전에,dum,NA,kai,NA,i,NULL,စဉ,NULL,NA,NULL,mens,NA,laia,NULL,fony,NULL,quando,NA,NA,NA,NA,NA,timpul,NULL,NA,kým,ko,vachiri,intuu,cuando,dok,NA,medan,NA,NULL,samantalang,ขณะเม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1KI.17.7,and it came to pass after a while that the brook dried up because there had been no rain in the land,while,NA,tyd,NA,kohe,NULL,NA,مدة,NA,NA,NA,NULL,NA,madugay,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,NULL,tid,NULL,NA,kayna,NA,tempo,NULL,NA,NULL,temps,NA,NA,NA,NA,NA,NULL,NA,וייבש,NULL,NULL,néhány,NULL,tíma,NULL,NA,NULL,NA,NA,NA,NULL,NULL,NA,NULL,NA,NULL,NULL,NULL,NULL,NA,droogde,tid,NA,NULL,NULL,NULL,wysechł,dias,NA,NA,NA,NA,NA,vreme,времени,NA,nejakom,časa,yapfuura,NULL,NULL,presahnu,NA,tid,NA,లమ,sanggayon,NULL,NA,süre,NA,NA,NA,NA,watsha,NA
b.1KI.18.45,and it came to pass in the mean while that the heaven was black with clouds and wind and there was a great rain and ahab rode and went to jezreel,while,NA,NULL,NA,shkurtër,NULL,NA,NULL,NA,NA,NA,NULL,NA,madugay,NA,時,NA,NA,NA,NA,NA,NA,tan,když,øjeblik,NULL,NA,NULL,NA,NULL,NULL,NA,NULL,NULL,NA,NA,NA,NA,NA,NULL,NA,NULL,NULL,NULL,NULL,NULL,stund,NULL,NA,NULL,NA,NA,NA,NULL,verterent,NA,apsiniaukė,NA,NULL,NULL,NULL,NULL,NA,NULL,sortnet,NA,sawtlou,زمانی,vetivety,NULL,tempo,NA,NA,NA,NA,NA,NULL,NULL,NA,chvíli,malo,NULL,intuu,mientras,NULL,NA,förmörkades,NA,NULL,sangdali,วยเมฆและลม,NA,NULL,NA,NA,NA,NA,lasuka,NA
b.2KI.6.33,and while he yet talked with them behold the messenger came down unto him and he said behold this evil is of the lord what should i wait for the lord any longer,while,NA,terwyl,NA,ndërsa,NULL,NA,وبينما,NA,NA,NA,докато,NA,diha,NA,時,NA,NA,NA,NA,NA,NA,lè,když,medens,da,NA,za,NA,dum,NULL,NA,NULL,NULL,NA,NA,NA,NA,NA,ενω,NA,NULL,थ,dok,mikor,NULL,meðan,quando,NA,NULL,NA,NA,NA,때에,NULL,NA,NULL,NA,i,NULL,စဉ,जब,NA,terwijl,mens,NA,laiin,چون,raha,gdy,quando,NA,NA,NA,NA,NA,cînd,NULL,NA,kým,ko,wakati,intuu,mientras,dok,NA,medan,NA,NULL,samantalang,ขณะท,NA,bitirmeden,NA,NA,NA,NA,NULL,NA
b.1CH.12.1,now these are they that came to david to ziklag while he yet kept himself close because of saul the son of kish and they were among the mighty men helpers of the war,while,NA,toe,NA,kur,NULL,NA,NULL,NA,NA,NA,докато,NA,samtang,NA,時,NA,NA,NA,NA,NA,NA,NULL,když,medens,da,NA,waato,NA,kiam,NULL,NA,kun,lorsqu,NA,NA,NA,NA,NA,ενω,NA,NULL,जब,dok,mikor,ketika,er,quando,NA,なおチクラグにいた時,NA,NA,NA,있을,cum,NA,kai,NA,i,असत,စဉ,जब,NA,NULL,mens,NA,laiin,NULL,fony,gdy,estando,NA,NA,NA,NA,NA,cînd,когда,NA,kým,ko,NULL,intuu,cuando,dok,NA,medan,NA,డగ,samantalang,ขณะเม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1CH.17.17,and yet this was a small thing in thine eyes o god for thou hast also spoken of thy servant s house for a great while to come and hast regarded me according to the estate of a man of high degree o lord god,while,NA,NULL,NA,ardhme,ዘመን,NA,طويل,NA,NA,NA,бъдеще,NA,panahon,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,noch,NA,NULL,NA,NULL,NULL,NA,NULL,temps,NA,NA,NA,NA,NA,μακρον,NA,וראיתני,तक,budućnost,NULL,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,NULL,NA,tolimoje,NA,NULL,NULL,NULL,NULL,NA,NULL,NULL,NA,laia,NULL,mbola,daleki,distantes,NA,NA,NA,NA,NA,binevoieşti,NULL,NA,NULL,NULL,panguva,wakhti,NULL,NULL,NA,NULL,NA,లమ,hanggang,นไกลท,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1CH.21.12,either three years famine or three months to be destroyed before thy foes while that the sword of thine enemies overtaketh thee or else three days the sword of the lord even the pestilence in the land and the angel of the lord destroying throughout all the coasts of israel now therefore advise thyself what word i shall bring again to him that sent me,while,NA,NULL,NA,gjatë,NULL,NA,NULL,NA,NA,NA,като,NA,samtang,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,když,NULL,NULL,NA,NULL,NA,dum,NA,NA,vainotessa,pendant,NA,NA,NA,NA,NA,και,NA,NULL,रह,NULL,emésztessél,selama,NULL,sotto,NA,あなたのあだの前に敗れて,NA,NA,NA,NULL,posse,NA,kai,NA,me,NA,NULL,जब,NA,NULL,undfly,NA,NULL,NULL,raha,NULL,enquanto,NA,NA,NA,NA,NA,timpul,неприятелями,NA,kým,ko,uchidzingwa,marayso,NULL,NULL,NA,NULL,NA,NULL,samantalang,NULL,NA,NULL,NA,NA,NA,NA,ugxothwa,NA
b.2CH.10.6,and king rehoboam took counsel with the old men that had stood before solomon his father while he yet lived saying what counsel give ye me to return answer to this people,while,NA,gedurende,NA,kur,ሳለ,NA,NULL,NA,NA,NA,когато,NA,samtang,NA,NULL,NA,NA,NA,NA,NA,NA,lè,NULL,NULL,da,NA,za,NA,dum,NULL,NA,kun,pendant,NA,NA,NA,NA,NA,NULL,NA,בהיתו,रह,dok,NULL,NULL,meðan,durante,NA,NULL,NA,NA,NA,생전에,dum,NA,kai,NA,i,NULL,စဉ,NULL,NA,NULL,mens,NA,NULL,NULL,fony,NULL,quando,NA,NA,NA,NA,NA,timpul,NULL,NA,kým,ko,vachiri,intuu,cuando,dok,NA,medan,NA,డగ,samantalang,ขณะเม,NA,NULL,NA,NA,NA,NA,ebesahleli,NA
b.2CH.14.7,therefore he said unto judah let us build these cities and make about them walls and towers gates and bars while the land is yet before us because we have sought the lord our god we have sought him and he hath given us rest on every side so they built and prospered,while,NA,terwyl,NA,rrethojmë,NULL,NA,دامت,NA,NA,NA,докато,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,dokudž,medens,weil,NA,zambar,NA,NULL,NULL,NA,NULL,NULL,NA,NA,NA,NA,NA,ενω,NA,עודנו,थ,NULL,míg,palangnya,NULL,NULL,NA,門と貫の木を設けよう,NA,NA,NA,NULL,donec,NA,NULL,NA,i,NULL,အခ,NULL,NA,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NA,NA,NULL,NULL,NA,kým,NULL,NULL,NULL,mientras,dok,NA,medan,NA,NULL,NULL,หอคอย,NA,NULL,NA,NA,NA,NA,NULL,NA
b.2CH.15.2,and he went out to meet asa and said unto him hear ye me asa and all judah and benjamin the lord is with you while ye be with him and if ye seek him he will be found of you but if ye forsake him he will forsake you,while,NA,as,NA,kur,ይተዋችኋል,NA,ما,NA,NA,NA,докато,NA,samtang,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,dokudž,når,weil,NA,duumi,NA,kiam,NULL,NA,kun,quand,NA,NA,NA,NA,NA,οταν,NA,NULL,जब,NULL,NULL,NULL,ef,NULL,NA,主もあなたがたと共におられます,NA,NA,NA,함께하면,fuistis,NA,kai,NA,i,NULL,စဉ,जब,NA,zolang,når,NA,sung,بودهر,raha,NULL,enquanto,NA,NA,NA,NA,NA,cînd,когда,NA,kým,dokler,munaye,intaad,cuando,jer,NA,när,NA,NULL,samantalang,NULL,NA,sürece,NA,NA,NA,NA,ninaye,NA
b.2CH.26.19,then uzziah was wroth and had a censer in his hand to burn incense and while he was wroth with the priests the leprosy even rose up in his forehead before the priests in the house of the lord from beside the incense altar,while,NA,terwyl,NA,ndërsa,ሳለ,NA,NULL,NA,NA,NA,като,NA,samtang,NA,時,NA,NA,NA,NA,NA,NA,NULL,když,medens,da,NA,waato,NA,kiam,NULL,NA,kun,comme,NA,NA,NA,NA,NA,ενω,NA,NULL,NULL,NULL,mikor,NULL,NULL,mentre,NA,NULL,NA,NA,NA,때에,NULL,NA,kai,NA,i,असत,NULL,जब,NA,NULL,da,NA,lai,چون,raha,NA,indignando,NA,NA,NA,NA,NA,NULL,когда,NA,tom,ko,NULL,NULL,NULL,kad,NA,NULL,NA,డగ,habang,จะทรงเผาเคร,NA,NULL,NA,NA,NA,NA,NULL,NA
b.2CH.34.3,for in the eighth year of his reign while he was yet young he began to seek after the god of david his father and in the twelfth year he began to purge judah and jerusalem from the high places and the groves and the carved images and the molten images,while,NA,terwyl,NA,kur,ሳለ,NA,اذ,NA,NA,NA,като,NA,samtang,NA,NULL,NA,NA,NA,NA,NA,NA,lè,když,NULL,da,NA,za,NA,NULL,NULL,NA,NULL,comme,NA,NA,NA,NA,NA,ων,NA,NULL,थ,dok,mikor,NULL,er,NULL,NA,NULL,NA,NA,NA,NULL,cum,NA,dar,NA,mea,NULL,စဉ,जब,NA,NULL,da,NA,NULL,NULL,raha,NULL,sendo,NA,NA,NA,NA,NA,cînd,NULL,NA,keď,ko,achiri,intuu,siendo,dok,NA,medan,NA,డగ,samantalang,เม,NA,NULL,NA,NA,NA,NA,esemncinane,NA
b.NEH.7.3,and i said unto them let not the gates of jerusalem be opened until the sun be hot and while they stand by let them shut the doors and bar them and appoint watches of the inhabitants of jerusalem every one in his watch and every one to be over against his house,while,NA,terwyl,NA,ndërsa,ይዝጉ,NA,NULL,NA,NA,NA,когато,NA,samtang,NA,候,NA,NA,NA,NA,NA,NA,NULL,když,medens,wenn,NA,waato,NA,longe,NULL,NA,vielä,NULL,NA,NA,NA,NA,NA,ετι,NA,NULL,NULL,dok,míg,NULL,áður,mentre,NA,NULL,NA,NA,NA,때에,adhuc,NA,NULL,NA,ana,NULL,စဉ,NULL,NA,nog,mens,NA,lai,مادامی,raha,gdy,enquanto,NA,NA,NA,NA,NA,NULL,доколе,NA,kým,dokler,vachimirepo,intay,mientras,kad,NA,medan,NA,డగ,samantalang,อเขาย,NA,NULL,NA,NA,NA,NA,NULL,NA
b.EST.2.21,in those days while mordecai sat in the king s gate two of the king s chamberlains bigthan and teresh of those which kept the door were wroth and sought to lay hand on the king ahasuerus,while,NA,terwyl,NA,ndërsa,ሳለ,NA,بينما,NA,NA,NA,когато,NA,pa,NA,時,NA,NA,NA,NA,NA,NA,antan,když,NULL,da,NA,waati,NA,kiam,NA,NA,bigtan,comme,NA,NA,choud,NA,NA,ενω,NA,NULL,जब,NULL,mikor,ketika,er,quando,NA,NULL,NA,NA,NA,때에,quo,NA,NULL,NA,ana,असत,စဉ,जब,NA,NULL,da,NA,NULL,NULL,raha,gdy,estando,NA,NA,NA,NA,NA,cînd,время,NA,keď,ko,NULL,NULL,estando,kad,NA,under,NA,డగ,samantalang,NULL,NA,NULL,NA,NA,NA,NA,NULL,NA
b.EST.6.14,and while they were yet talking with him came the king s chamberlains and hasted to bring haman unto the banquet that esther had prepared,while,NA,onderwyl,NA,NULL,NULL,NA,وفيما,NA,NA,NA,докато,NA,samtang,NA,候,NA,NA,NA,NA,NA,NA,NULL,když,medens,da,NA,go,NA,dum,NA,NA,NULL,comme,NA,NA,choud,NA,NA,ενω,NA,NULL,रह,NULL,míg,sementara,meðan,NULL,NA,NULL,NA,NA,NA,NULL,NULL,NA,NULL,NA,NULL,असत,စဉ,रह,NA,NULL,mens,NA,NULL,NULL,raha,gdy,enquanto,NA,NA,NA,NA,NA,cînd,NULL,NA,kým,ko,NULL,intay,aún,dok,NA,medan,NA,డగ,samantalang,ขณะเม,NA,konuşurken,NA,NA,NA,NA,NULL,NA
